collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,12,-15.922401668145625,0,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,1,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,2,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,3,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,4,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,5,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,6,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,7,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,8,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,9,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,10,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,11,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,12,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,13,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,14,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,15,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,16,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,17,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,18,0,0,VELOCITY_LIMIT
0,0,12,-15.922401668145625,19,0,0,VELOCITY_LIMIT
