collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,226,81.94948017357713,0,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,1,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,2,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,3,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,4,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,5,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,6,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,7,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,8,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,9,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,10,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,11,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,12,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,13,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,14,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,15,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,16,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,17,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,18,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.94948017357713,19,1,1,TASK_AND_RETURN_SUCCESS
