ci95_high,ci95_low,environment_step,mean,method,scenario,seeds,std
0.6568890282733183,0.4891427177584279,10000,0.5730158730158731,shield_sac,mission_energy_tight,5,0.09568677379747005
0.42769504591321744,0.33230495408678257,1000,0.38,shield_sac,mission_narrow,5,0.05441294125098355
0.3866461125396303,0.3291316652381474,2000,0.35788888888888887,shield_sac,mission_narrow,5,0.032807707615929896
0.4030921205037374,0.3406856572740405,3000,0.37188888888888894,shield_sac,mission_narrow,5,0.035598238269628386
0.510816088635921,0.37677121295138044,4000,0.44379365079365074,shield_sac,mission_narrow,5,0.07646261583319934
0.40097304351738033,0.3271327765884399,5000,0.36405291005291013,shield_sac,mission_narrow,5,0.04212037151271438
0.45387356005788787,0.3841264399421122,6000,0.41900000000000004,shield_sac,mission_narrow,5,0.039785536176968714
0.43567239705803,0.37147046008482715,7000,0.4035714285714286,shield_sac,mission_narrow,5,0.03662242228552006
0.4660520536097989,0.36394794639020117,8000,0.41500000000000004,shield_sac,mission_narrow,5,0.05824278686860907
0.47016999883208477,0.43190407524198937,9000,0.45103703703703707,shield_sac,mission_narrow,5,0.021827858767669937
0.43390644411250395,0.3615115453054854,10000,0.3977089947089947,shield_sac,mission_narrow,5,0.04129589667263061
0.41848455771664017,0.3072297279976456,1000,0.3628571428571429,shield_sac,mission_obstacle,5,0.06346259236653973
0.3863999289021833,0.30497573247347814,2000,0.3456878306878307,shield_sac,mission_obstacle,5,0.04644643832343885
0.36161313337186995,0.34481543805670145,3000,0.3532142857142857,shield_sac,mission_obstacle,5,0.009581833823991475
0.4084299098595796,0.29490342347375376,4000,0.3516666666666667,shield_sac,mission_obstacle,5,0.0647584032666865
0.2924002634694637,0.24032460425540403,5000,0.26636243386243386,shield_sac,mission_obstacle,5,0.0297052841774874
0.3412449956469839,0.27638916913003814,6000,0.308817082388511,shield_sac,mission_obstacle,5,0.03699541755837349
0.34983863256331954,0.27635184362715665,7000,0.3130952380952381,shield_sac,mission_obstacle,5,0.041918738650367285
0.37503074660874103,0.23352934409420678,8000,0.3042800453514739,shield_sac,mission_obstacle,5,0.08071600891174958
0.35515200729084473,0.31326069112185373,9000,0.33420634920634923,shield_sac,mission_obstacle,5,0.023895875158367365
0.38190293275553083,0.32784763413789325,10000,0.35487528344671204,shield_sac,mission_obstacle,5,0.030834520982930637
0.5837279730831282,0.39627202691687186,1000,0.49000000000000005,shield_sac,mission_open,5,0.10692965265670673
0.550317225664491,0.46015896481169954,2000,0.5052380952380953,shield_sac,mission_open,5,0.0514285714285714
0.5270116853344193,0.3940994257766918,3000,0.4605555555555556,shield_sac,mission_open,5,0.07581654270769769
0.5210219272362738,0.40047467140318205,4000,0.46074829931972794,shield_sac,mission_open,5,0.06876322922037022
0.606128234066325,0.48182339102815736,5000,0.5439758125472411,shield_sac,mission_open,5,0.07090665279739394
0.5540321093644167,0.4232694779371708,6000,0.4886507936507938,shield_sac,mission_open,5,0.07459033999695723
0.5300840286657486,0.3813445427628228,7000,0.4557142857142857,shield_sac,mission_open,5,0.08484479627992698
0.5430078370442502,0.4139762899398768,8000,0.47849206349206347,shield_sac,mission_open,5,0.07360288534881253
0.6267817656380997,0.39766267880634476,9000,0.5122222222222222,shield_sac,mission_open,5,0.13069537068838805
0.6029902704529692,0.4636763962136977,10000,0.5333333333333334,shield_sac,mission_open,5,0.07946818699180302
