cells_per_meter,corridor_length_m,evidence_scope,index_semantics,lookup_repetitions,manifest_megabytes,manifest_pickle_bytes,offline_construction_seconds,recovery_cells,root_lookup_mean_seconds,scenario,task_roots
2315.774647887324,3.5499999999999994,"desktop Python profiling, not WCET",linear root scan followed by exact ellipsoid containment; index is not certificate evidence,1000,7.867591857910156,8249768,5.464290203992277,8221,0.0017538101900136098,mission_open,43
6210.109789514737,6.087170964968379,"desktop Python profiling, not WCET",linear root scan followed by exact ellipsoid containment; index is not certificate evidence,1000,36.637681007385254,38417393,25.752306326990947,37802,0.0033925837560091167,mission_obstacle,157
5028.571885630267,6.451135777277262,"desktop Python profiling, not WCET",linear root scan followed by exact ellipsoid containment; index is not certificate evidence,1000,31.252543449401855,32770667,22.48530746396864,32440,0.0035121239639702255,mission_narrow,176
2315.774647887324,3.5499999999999994,"desktop Python profiling, not WCET",linear root scan followed by exact ellipsoid containment; index is not certificate evidence,1000,8.056117057800293,8447451,5.302270301035605,8221,0.0017154062030022032,mission_energy_tight,43
