collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,11,3.0551258752370947,0,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,1,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,2,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,3,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,4,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,5,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,6,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,7,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,8,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,9,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,10,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,11,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,12,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,13,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,14,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,15,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,16,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,17,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,18,0,0,VELOCITY_LIMIT
0,0,11,3.0551258752370947,19,0,0,VELOCITY_LIMIT
