collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,mission_completion_steps,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,151,25.838865828775763,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8019010933618053,150,0.5,0.5,0.011251211991321886,1.0,1.0,2.999066010712009,1,0,28.18412176924019,PREMATURE_TERMINAL,1.815878230759811,3.010317222703331
0,0,151,25.838865828775763,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7964401705533166,151,0.33333333333333337,0.33333333333333337,0.009080252851326036,1.0,1.0,3.0048126740997256,1,0,28.172091285611664,PREMATURE_TERMINAL,1.827908714388336,3.013892926951052
0,0,151,25.838865828775763,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8024631396453904,150,0.5,0.5,0.008561181648708527,1.0,1.0,3.016256915383566,1,0,28.18399481226133,PREMATURE_TERMINAL,1.8160051877386714,3.024818097032275
0,0,151,25.838865828775763,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8021066063276383,150,0.5,0.5,0.009188142480737307,1.0,1.0,3.0180269518236678,1,0,28.18395894501965,PREMATURE_TERMINAL,1.8160410549803494,3.027215094304405
0,0,151,25.838865828775763,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8018872820034552,150,0.5,0.5,0.009942370769868213,1.0,1.0,3.019429356464291,1,0,28.183927921798738,PREMATURE_TERMINAL,1.8160720782012625,3.02937172723416
0,0,151,25.838865828775763,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8022325419455746,151,0.33333333333333337,0.33333333333333337,0.012458114465946616,1.0,1.0,3.0179296909466222,1,0,28.17195240832669,PREMATURE_TERMINAL,1.828047591673311,3.030387805412569
0,0,151,25.838865828775763,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7950597475500591,150,0.5,0.5,0.010694467625826713,1.0,1.0,2.9992312331401294,1,0,28.18413617308594,PREMATURE_TERMINAL,1.815863826914061,3.0099257007659563
0,0,151,25.838865828775763,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7853350374136424,151,0.5,0.5,0.012567193238000329,1.0,1.0,3.0010877580954727,1,0,28.17203016842649,PREMATURE_TERMINAL,1.8279698315735082,3.013654951333473
0,0,151,25.838865828775763,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.801168294554406,150,0.5,0.5,0.005378030272108586,1.0,1.0,3.0139897995662404,1,0,28.18411603155723,PREMATURE_TERMINAL,1.815883968442769,3.019367829838349
0,0,151,25.838865828775763,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8014570842166986,150,0.5,0.5,0.006997003401806191,1.0,1.0,3.0033403432593215,1,0,28.184174576067083,PREMATURE_TERMINAL,1.8158254239329175,3.0103373466611276
0,0,151,25.838865828775763,10,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8000015999984,149,1.0,1.0,0.0015999999999998238,1.0,1.0,3.0071845043699943,1,0,28.19627904018902,PREMATURE_TERMINAL,1.8037209598109811,3.008784504369994
0,0,151,25.838865828775763,11,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7967023755408408,150,0.5,0.5,0.003536112500467253,1.0,1.0,3.006922473332004,1,0,28.18420411619064,PREMATURE_TERMINAL,1.8157958838093613,3.0104585858324713
0,0,151,25.838865828775763,12,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.795711139605385,150,0.5,0.5,0.005479991349928061,1.0,1.0,3.005569760843022,1,0,28.184165895805748,PREMATURE_TERMINAL,1.815834104194252,3.0110497521929505
