collision,energy_depleted,episode_id,episode_length,episode_return,outbound_path_length,return_path_length,return_success,task_success,terminal_energy,timeout,total_path_length
0,0,0,29,-1.5624878936979405,0.4319243471343427,0.0,0,0,5.147955695663095,0,0.4319243471343427
1,0,1,53,-15.780420148978862,0.8378826306408347,0.0,0,0,4.856227112785204,0,0.8378826306408347
0,0,2,13,-1.7424843246165065,0.2220686775357635,0.0,0,0,5.341990086128078,0,0.2220686775357635
1,0,3,31,-14.876604862911702,0.5697484654420091,0.0,0,0,5.123441952978317,0,0.5697484654420091
0,0,4,58,-0.587037795707777,1.692383669187481,0.0,0,0,4.791358112899975,0,1.692383669187481
1,0,5,124,-19.667541892063745,2.8310843549553857,0.0,0,0,3.9874189253147283,0,2.8310843549553857
1,0,6,58,-18.076459155602805,1.3161603377841673,0.0,0,0,4.7924067145560585,0,1.3161603377841673
0,0,7,46,-5.918287105258588,2.0868723606722415,0.0,0,0,4.9327585758246695,0,2.0868723606722415
0,0,8,60,-3.55611408147035,1.7980477813249913,0.0,0,0,4.764978427124407,0,1.7980477813249913
1,0,9,41,-15.123662967081106,0.5829052792511682,0.0,0,0,5.002934145190445,0,0.5829052792511682
0,0,10,88,-9.407197025820333,1.8129897390210203,0.0,0,0,4.428747639351054,0,1.8129897390210203
1,0,11,32,-16.26397409800711,1.0155035511973933,0.0,0,0,5.10839339635551,0,1.0155035511973933
1,0,12,40,-15.305583362718437,0.7630671287848225,0.0,0,0,5.014088168729321,0,0.7630671287848225
1,0,13,66,-17.704446860221648,2.2593380051296155,0.0,0,0,4.689563446806149,0,2.2593380051296155
1,0,14,37,-14.27567136500674,0.9308392683492889,0.0,0,0,5.048679707365008,0,0.9308392683492889
0,0,15,71,-6.448975728822541,2.1165197559288975,0.0,0,0,4.630742507991408,0,2.1165197559288975
0,0,16,43,-1.8801145051282022,0.986428833075553,0.0,0,0,4.975296593486283,0,0.986428833075553
1,0,17,49,-15.51370715918262,0.7055142572490378,0.0,0,0,4.905730994399301,0,0.7055142572490378
1,0,18,87,-20.80006226483888,2.141722049570539,0.0,0,0,4.437401848998746,0,2.141722049570539
0,0,19,24,-4.398783211438729,0.8746729458435576,0.0,0,0,5.206159244079708,0,0.8746729458435576
0,0,20,22,5.731215286645209,0.7165480994366639,0.0,0,0,5.23082282904341,0,0.7165480994366639
0,0,21,58,-1.4175681548822932,1.5658533758283326,0.0,0,0,4.792205978832974,0,1.5658533758283326
0,0,22,80,-13.101892458823691,2.817488550245664,0.0,0,0,4.517666270030392,0,2.817488550245664
0,0,23,135,-8.51033591265259,2.974977423741994,0.0,0,0,3.8549000732863323,0,2.974977423741994
0,0,24,44,-2.0320866153617723,1.0240362731296022,0.0,0,0,4.964215135394429,0,1.0240362731296022
0,0,25,67,1.511676496332834,1.58483539948017,0.0,0,0,4.683096521086684,0,1.58483539948017
1,0,26,45,-12.029011757643689,1.4181199802991604,0.0,0,0,4.947909443277664,0,1.4181199802991604
0,0,27,88,-9.68317308876865,2.355009431178965,0.0,0,0,4.4237574822971455,0,2.355009431178965
0,0,28,63,2.0064796806241434,1.4113642028550117,0.0,0,0,4.732487620873704,0,1.4113642028550117
1,0,29,74,3.4824169700628627,0.8482754890478492,1.3975765168447736,0,1,4.59502515840456,0,2.245852005892623
1,0,30,119,-30.673651332031163,4.162272061665835,0.0,0,0,4.042786574940995,0,4.162272061665835
0,0,31,36,0.30914287933183676,1.111089489489448,0.0,0,0,5.058989995929202,0,1.111089489489448
1,0,32,33,-15.368712254104997,0.7255743322096827,0.0,0,0,5.09756439649641,0,0.7255743322096827
0,0,33,28,-0.63255248212114,0.714388017805855,0.0,0,0,5.158315840031397,0,0.714388017805855
0,0,34,47,-2.6266316491183117,1.0966035322498022,0.0,0,0,4.926128762182438,0,1.0966035322498022
