acceleration_integral,action_jerk_proxy,certificate_failure_fallback_rate,certificate_manifest_hash,collision,deadline_fallback_rate,energy_depleted,energy_return,energy_to_task,episode_length,episode_return,evaluation_episode,fraction_steps_progressing_to_task,mean_action_delta,mean_action_norm,mean_center_norm,mean_cos_center_goal,mean_cos_exec_goal,mean_cos_residual_goal,mean_residual_norm,mean_residual_to_center_ratio,mean_task_progress_per_step,minimum_distance_to_task,mission_completion_steps,no_generator_rate,outbound_intervention_rate,outbound_path_length,residual_metric_note,return_handoff_rate,return_path_length,return_success,safety_failure_fallback_rate,scenario_id,steps_to_first_task_reach,task_completion_steps,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length,velocity_integral
2.6914268187399,0.04247775531243477,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.4822344103304985,0.25510096618170053,226,81.97539168723986,0,1.0,0.008495551062486955,0.05954484112256417,0.059462322407960636,0.7689395528871161,0.16308570677207065,,,,0.03790473568737161,0.004000550565196139,226,0.0,0.0,0.6163805699606557,not reused when accepted-branch provenance is unavailable,1.0,4.217796729898298,1,0.0,mission_open,21,21,1,27.2626646234878,TASK_AND_RETURN_SUCCESS,2.737335376512199,4.834177299858954,4.847880185408944
2.692554352413925,0.04176508673936534,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.482220426650283,0.25512121281005307,226,82.00000741659939,1,1.0,0.008353017347873068,0.05956978655783022,0.0580730626699808,0.6530259219513039,0.1425905393544513,,,,0.0379287284883118,0.0034967017454522924,226,0.0,0.0,0.6182469282780086,not reused when accepted-branch provenance is unavailable,1.0,4.215838967355432,1,0.0,mission_open,21,21,1,27.262658360539664,TASK_AND_RETURN_SUCCESS,2.737341639460336,4.83408589563344,4.847751169374251
2.691885852367367,0.041508082740316615,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.482220331859061,0.25513208051912883,226,81.98709675618264,2,1.0,0.008301616548063323,0.05955499673379129,0.058597218909812405,0.5416487020151548,0.14139642129891442,,,,0.037966567705958354,0.0027020781748746093,226,0.0,0.0,0.6186106367950309,not reused when accepted-branch provenance is unavailable,1.0,4.216013855042341,1,0.0,mission_open,21,21,1,27.26264758762181,TASK_AND_RETURN_SUCCESS,2.73735241237819,4.834624491837372,4.848231550964076
2.693427834857559,0.04215283026794224,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.482228841158797,0.25511533069724024,226,81.9572278048965,3,1.0,0.008430566053588448,0.059589111390653926,0.06031593917154346,0.6356601338093953,0.1570682486615835,,,,0.037899328919770915,0.004114092684810792,226,0.0,0.0,0.6167061296473959,not reused when accepted-branch provenance is unavailable,1.0,4.2171593856408105,1,0.0,mission_open,21,21,1,27.262655828143963,TASK_AND_RETURN_SUCCESS,2.737344171856037,4.833865515288206,4.847593296152618
2.688506575416936,0.041601036178286636,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.4822204385148297,0.25511439666578184,226,81.98265169450764,4,1.0,0.008320207235657328,0.05948023396940122,0.05757694926861354,0.6624426047808836,0.14697700521712043,,,,0.03787493293866807,0.0046264082879706875,226,0.0,0.0,0.617234910340956,not reused when accepted-branch provenance is unavailable,1.0,4.2160412827743485,1,0.0,mission_open,21,21,1,27.26266516481939,TASK_AND_RETURN_SUCCESS,2.7373348351806115,4.833276193115305,4.847042376272826
2.6926149910472192,0.04099795692036678,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.482216343480225,0.2551339066970826,226,81.98104996882267,5,1.0,0.008199591384073356,0.05957112812051371,0.05845664746992122,0.7135362285213352,0.14077524295111515,,,,0.03792796977695313,0.0035126346839842956,226,0.0,0.0,0.6179285112454878,not reused when accepted-branch provenance is unavailable,1.0,4.216213692549845,1,0.0,mission_open,21,21,1,27.262649749822693,TASK_AND_RETURN_SUCCESS,2.7373502501773075,4.8341422037953325,4.8478203111464255
2.6909352543851583,0.04179612024768317,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.4822215215752976,0.25512014066725897,226,81.99227949131662,6,1.0,0.008359224049536635,0.059533965804981395,0.05873802476232622,0.5859237344206998,0.14546562533347776,,,,0.03794005152007131,0.0032589180785025183,226,0.0,0.0,0.6179330830183899,not reused when accepted-branch provenance is unavailable,1.0,4.216327536150132,1,0.0,mission_open,21,21,1,27.262658337757443,TASK_AND_RETURN_SUCCESS,2.7373416622425566,4.834260619168522,4.847917081725923
2.690885197004148,0.04152457400603462,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.482220379924957,0.25510599987935123,226,81.97123648322274,7,1.0,0.008304914801206924,0.059532858340799716,0.05908883265362373,0.8310170546074145,0.18106400891892302,,,,0.03792151550382622,0.0036481744196493744,226,0.0,0.0,0.6167083842494965,not reused when accepted-branch provenance is unavailable,1.0,4.2175559803936835,1,0.0,mission_open,21,21,1,27.26267362019569,TASK_AND_RETURN_SUCCESS,2.7373263798043084,4.83426436464318,4.8479489498615465
2.692030026560806,0.04193082165352496,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.4822258344415715,0.25511516801697454,226,81.96707564672866,8,1.0,0.008386164330704993,0.05955818642833636,0.05881927720939767,0.7305376888152372,0.15884610651084588,,,,0.03790162800394946,0.0040658119170614284,226,0.0,0.0,0.6170616676159518,not reused when accepted-branch provenance is unavailable,1.0,4.216744337616163,1,0.0,mission_open,21,21,1,27.262658997541454,TASK_AND_RETURN_SUCCESS,2.737341002458546,4.833806005232114,4.847528524398374
2.691731218370442,0.042244045116924554,0.0,92ed4fbdb04a7e9f50a745d531a10de4f555a4059cfb45b156fe0ba7e7bf7c02,0,0.0,0,2.4822106366322494,0.25512950149323643,226,82.00851842029533,9,1.0,0.008448809023384912,0.05955157562766465,0.05748442037483394,0.4937115265292772,0.129582008702907,,,,0.03794014845632961,0.0032568824170782175,226,0.0,0.0,0.6191069805585264,not reused when accepted-branch provenance is unavailable,1.0,4.21485750795567,1,0.0,mission_open,21,21,1,27.262659861874514,TASK_AND_RETURN_SUCCESS,2.737340138125486,4.833964488514196,4.847618584095271
