collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,159,25.923533265629345,0,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,1,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,2,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,3,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,4,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,5,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,6,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,7,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,8,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,9,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,10,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,11,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,12,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,13,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,14,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,15,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,16,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,17,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,18,1,0,PREMATURE_TERMINAL
0,0,159,25.923533265629345,19,1,0,PREMATURE_TERMINAL
