collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,150,25.874769072662385,0,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,1,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,2,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,3,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,4,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,5,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,6,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,7,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,8,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,9,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,10,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,11,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,12,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,13,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,14,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,15,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,16,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,17,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,18,1,0,PREMATURE_TERMINAL
0,0,150,25.874769072662385,19,1,0,PREMATURE_TERMINAL
