collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,mission_completion_steps,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,226,81.94455090437228,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.003475004555435689,226,0.0,0.0,0.617994935805115,1.0,1.0,4.2160936584732385,1,1,27.26266154759996,TASK_AND_RETURN_SUCCESS,2.7373384524000386,4.834088594278352
0,0,226,81.94455090437228,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0033739638738066145,226,0.0,0.0,0.6174959791669277,1.0,1.0,4.217109991702115,1,1,27.26264738325122,TASK_AND_RETURN_SUCCESS,2.7373526167487796,4.834605970869042
0,0,226,81.94455090437228,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.005143293691869852,226,0.0,0.0,0.61538877018926,1.0,1.0,4.217965126717806,1,1,27.26266605277516,TASK_AND_RETURN_SUCCESS,2.7373339472248404,4.833353896907067
0,0,226,81.94455090437228,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004295748166835141,226,0.0,0.0,0.6172818849625407,1.0,1.0,4.216273925327799,1,1,27.26266464256377,TASK_AND_RETURN_SUCCESS,2.73733535743623,4.833555810290341
0,0,226,81.94455090437228,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004285133854636439,226,0.0,0.0,0.6179332094682592,1.0,1.0,4.215541255450434,1,1,27.262654669388706,TASK_AND_RETURN_SUCCESS,2.7373453306112943,4.833474464918692
0,0,226,81.94455090437228,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.002922463855168653,226,0.0,0.0,0.6184874414079785,1.0,1.0,4.215919355595904,1,1,27.26266443340097,TASK_AND_RETURN_SUCCESS,2.737335566599029,4.8344067970038855
0,0,226,81.94455090437228,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0037520666886678364,226,0.0,0.0,0.617439628315006,1.0,1.0,4.216852010469402,1,1,27.262644734970895,TASK_AND_RETURN_SUCCESS,2.7373552650291053,4.834291638784408
0,0,226,81.94455090437228,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004275087072365369,226,0.0,0.0,0.616672193991986,1.0,1.0,4.217164945199604,1,1,27.262660571423964,TASK_AND_RETURN_SUCCESS,2.7373394285760355,4.833837139191589
0,0,226,81.94455090437228,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004201631767128626,226,0.0,0.0,0.616792926799787,1.0,1.0,4.216951183171287,1,1,27.262662581136436,TASK_AND_RETURN_SUCCESS,2.7373374188635644,4.833744109971073
0,0,226,81.94455090437228,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0034864080397255105,226,0.0,0.0,0.6185955710519815,1.0,1.0,4.215755054871085,1,1,27.26262472333524,TASK_AND_RETURN_SUCCESS,2.7373752766647605,4.834350625923068
0,0,226,81.94455090437228,10,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004404164528882704,226,0.0,0.0,0.6163715852630873,1.0,1.0,4.217596108110318,1,1,27.262649888074233,TASK_AND_RETURN_SUCCESS,2.7373501119257675,4.83396769337341
0,0,226,81.94455090437228,11,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004594393007215055,226,0.0,0.0,0.6168702381801066,1.0,1.0,4.216585114205694,1,1,27.262667280534025,TASK_AND_RETURN_SUCCESS,2.737332719465975,4.833455352385798
0,0,226,81.94455090437228,12,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004702064883722809,226,0.0,0.0,0.6161127371892782,1.0,1.0,4.217349086859528,1,1,27.262672035015918,TASK_AND_RETURN_SUCCESS,2.7373279649840825,4.833461824048804
0,0,226,81.94455090437228,13,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.003957298422325029,226,0.0,0.0,0.6168884362751615,1.0,1.0,4.2170580965632505,1,1,27.262659077106314,TASK_AND_RETURN_SUCCESS,2.7373409228936865,4.833946532838412
0,0,226,81.94455090437228,14,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004335386062178788,226,0.0,0.0,0.615285166250049,1.0,1.0,4.219140030682399,1,1,27.262657846073484,TASK_AND_RETURN_SUCCESS,2.737342153926516,4.834425196932451
0,0,226,81.94455090437228,15,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004286692968203457,226,0.0,0.0,0.6157252550365381,1.0,1.0,4.218308360778905,1,1,27.262661767504696,TASK_AND_RETURN_SUCCESS,2.737338232495304,4.834033615815444
0,0,226,81.94455090437228,16,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.005633378475998052,226,0.0,0.0,0.6144113002741352,1.0,1.0,4.218770720821797,1,1,27.262658266921093,TASK_AND_RETURN_SUCCESS,2.7373417330789067,4.833182021095933
0,0,226,81.94455090437228,17,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004332754146638576,226,0.0,0.0,0.615366424742006,1.0,1.0,4.218707249470845,1,1,27.262660362710008,TASK_AND_RETURN_SUCCESS,2.737339637289992,4.834073674212852
0,0,226,81.94455090437228,18,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.003918411120655851,226,0.0,0.0,0.6177104614827847,1.0,1.0,4.2160205681641605,1,1,27.262655813549703,TASK_AND_RETURN_SUCCESS,2.737344186450297,4.833731029646946
0,0,226,81.94455090437228,19,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0036309536580977513,226,0.0,0.0,0.6162028900342544,1.0,1.0,4.218309470070078,1,1,27.262664485360787,TASK_AND_RETURN_SUCCESS,2.737335514639213,4.834512360104332
