collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,51,-0.7357027698565541,0,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,1,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,2,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,3,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,4,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,5,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,6,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,7,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,8,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,9,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,10,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,11,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,12,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,13,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,14,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,15,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,16,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,17,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,18,0,0,VELOCITY_LIMIT
0,0,51,-0.7357027698565541,19,0,0,VELOCITY_LIMIT
