collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,12,2.817318957672965,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.6736723398275356,0.0,0.0,4.201475867227147,1.0,1.0,0.0,0,0,28.227877970570542,VELOCITY_LIMIT,1.7721220294294575,4.201475867227147
0,0,12,2.817318957672965,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7930359681764155,0.0,0.0,0.9734175988453081,1.0,1.0,0.0,0,0,29.572290926656517,VELOCITY_LIMIT,0.4277090733434825,0.9734175988453081
0,0,12,2.817318957672965,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8001043440304266,0.0,0.0,0.5727983129236173,1.0,1.0,0.0,0,0,29.731158172434615,VELOCITY_LIMIT,0.2688418275653852,0.5727983129236173
0,0,12,2.817318957672965,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.6108607236754597,0.0,0.0,1.6535827450399925,1.0,1.0,0.0,0,0,28.797093917013775,VELOCITY_LIMIT,1.2029060829862246,1.6535827450399925
0,0,12,2.817318957672965,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7102803209432053,0.0,0.0,1.247690837049503,1.0,1.0,0.0,0,0,29.34217714491862,VELOCITY_LIMIT,0.6578228550813812,1.247690837049503
0,0,12,2.817318957672965,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7967846392898548,0.0,0.0,1.0970907516184298,1.0,1.0,0.0,0,0,29.426636547190043,VELOCITY_LIMIT,0.5733634528099572,1.0970907516184298
0,0,12,2.817318957672965,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8014359667254833,0.0,0.0,0.6286634300018591,1.0,1.0,0.0,0,0,29.598477883548576,VELOCITY_LIMIT,0.40152211645142444,0.6286634300018591
0,0,12,2.817318957672965,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8014281456666501,0.0,0.0,1.0198849125091516,1.0,1.0,0.0,0,0,29.46372892301359,VELOCITY_LIMIT,0.5362710769864094,1.0198849125091516
0,0,12,2.817318957672965,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7696057514525514,0.0,0.0,0.8347655383296733,1.0,1.0,0.0,0,0,29.464436496202037,VELOCITY_LIMIT,0.5355635037979631,0.8347655383296733
0,0,12,2.817318957672965,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7853750681155067,0.0,0.0,1.4238562633445486,1.0,1.0,0.0,0,0,29.35266552304154,VELOCITY_LIMIT,0.6473344769584592,1.4238562633445486
0,0,12,2.817318957672965,10,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8035742493970408,0.0,0.0,0.6434438945601832,1.0,1.0,0.0,0,0,29.526273018842463,VELOCITY_LIMIT,0.47372698115753664,0.6434438945601832
0,0,12,2.817318957672965,11,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8034580273805118,0.0,0.0,0.5238545094423964,1.0,1.0,0.0,0,0,29.732000150582707,VELOCITY_LIMIT,0.2679998494172935,0.5238545094423964
0,0,12,2.817318957672965,12,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8020995465010083,0.0,0.0,3.3417985808681965,1.0,1.0,0.0,0,0,28.882279708703447,VELOCITY_LIMIT,1.1177202912965534,3.3417985808681965
0,0,12,2.817318957672965,13,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.786441602318908,0.0,0.0,0.9035167782143592,1.0,1.0,0.0,0,0,29.404064074410133,VELOCITY_LIMIT,0.5959359255898669,0.9035167782143592
0,0,12,2.817318957672965,14,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8009511934647767,0.0,0.0,1.3432020409648349,1.0,1.0,0.0,0,0,29.267577607409454,VELOCITY_LIMIT,0.7324223925905464,1.3432020409648349
0,0,12,2.817318957672965,15,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8013642831721879,0.0,0.0,1.24812837869452,1.0,1.0,0.0,0,0,29.08859555600806,VELOCITY_LIMIT,0.9114044439919411,1.24812837869452
0,0,12,2.817318957672965,16,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.07334618201569361,0.0,0.0,0.7131885664036977,0.0,0.0,0.33526832789962907,0,0,29.560444604172698,VELOCITY_LIMIT,0.43955539582730196,1.0484568943033268
0,0,12,2.817318957672965,17,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.47200371989807,0.0,0.0,2.9275035711214996,1.0,1.0,0.0,0,0,28.78786263500239,VELOCITY_LIMIT,1.2121373649976093,2.9275035711214996
0,0,12,2.817318957672965,18,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7381785888388309,0.0,0.0,0.8329019491460593,1.0,1.0,0.0,0,0,29.634297631697798,VELOCITY_LIMIT,0.3657023683022018,0.8329019491460593
0,0,12,2.817318957672965,19,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8030319110728293,0.0,0.0,0.5769388447145258,1.0,1.0,0.0,0,0,29.73113523239117,VELOCITY_LIMIT,0.2688647676088287,0.5769388447145258
