collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,209,34.15598840278876,0,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,1,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,2,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,3,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,4,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,5,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,6,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,7,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,8,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,9,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,10,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,11,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,12,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,13,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,14,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,15,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,16,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,17,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,18,1,0,PREMATURE_TERMINAL
0,0,209,34.15598840278876,19,1,0,PREMATURE_TERMINAL
