collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,215,28.51532081206931,0,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,1,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,2,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,3,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,4,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,5,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,6,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,7,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,8,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,9,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,10,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,11,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,12,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,13,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,14,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,15,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,16,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,17,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,18,1,0,PREMATURE_TERMINAL
0,0,215,28.51532081206931,19,1,0,PREMATURE_TERMINAL
