collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,215,28.52871395935019,0,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,1,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,2,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,3,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,4,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,5,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,6,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,7,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,8,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,9,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,10,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,11,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,12,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,13,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,14,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,15,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,16,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,17,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,18,1,0,PREMATURE_TERMINAL
0,0,215,28.52871395935019,19,1,0,PREMATURE_TERMINAL
