collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,14,3.834288640604054,0,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,1,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,2,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,3,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,4,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,5,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,6,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,7,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,8,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,9,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,10,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,11,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,12,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,13,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,14,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,15,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,16,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,17,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,18,0,0,VELOCITY_LIMIT
0,0,14,3.834288640604054,19,0,0,VELOCITY_LIMIT
