collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
1,0,144,-22.16270730164478,0,0,0,COLLISION
1,0,144,-22.16270730164478,1,0,0,COLLISION
1,0,144,-22.16270730164478,2,0,0,COLLISION
1,0,144,-22.16270730164478,3,0,0,COLLISION
1,0,144,-22.16270730164478,4,0,0,COLLISION
1,0,144,-22.16270730164478,5,0,0,COLLISION
1,0,144,-22.16270730164478,6,0,0,COLLISION
1,0,144,-22.16270730164478,7,0,0,COLLISION
1,0,144,-22.16270730164478,8,0,0,COLLISION
1,0,144,-22.16270730164478,9,0,0,COLLISION
1,0,144,-22.16270730164478,10,0,0,COLLISION
1,0,144,-22.16270730164478,11,0,0,COLLISION
1,0,144,-22.16270730164478,12,0,0,COLLISION
1,0,144,-22.16270730164478,13,0,0,COLLISION
1,0,144,-22.16270730164478,14,0,0,COLLISION
1,0,144,-22.16270730164478,15,0,0,COLLISION
1,0,144,-22.16270730164478,16,0,0,COLLISION
1,0,144,-22.16270730164478,17,0,0,COLLISION
1,0,144,-22.16270730164478,18,0,0,COLLISION
1,0,144,-22.16270730164478,19,0,0,COLLISION
