collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,mission_completion_steps,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,157,25.909711829157626,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6518968176833613,149,0.5,0.5,0.011251211991321886,1.0,1.0,2.9677561933481726,1,0,28.19630219113528,PREMATURE_TERMINAL,1.8036978088647189,2.9790074053394946
0,0,157,25.909711829157626,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.650868193405086,149,0.5,0.5,0.011314725097193482,1.0,1.0,2.9668048826516276,1,0,28.19633243041949,PREMATURE_TERMINAL,1.8036675695805116,2.978119607748821
0,0,157,25.909711829157626,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6462475668645697,153,0.19999999999999996,0.19999999999999996,0.01890912065992459,1.0,1.0,2.9835820857076607,1,0,28.14804278431112,PREMATURE_TERMINAL,1.8519572156888806,3.0024912063675853
0,0,157,25.909711829157626,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.646668022540431,152,0.33333333333333337,0.33333333333333337,0.022798934770708323,1.0,1.0,3.0062158063249056,1,0,28.159936384693403,PREMATURE_TERMINAL,1.8400636153065975,3.0290147410956134
0,0,157,25.909711829157626,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6530064025890856,151,0.25,0.25,0.01889319527269075,1.0,1.0,2.973097556599809,1,0,28.172147775948655,PREMATURE_TERMINAL,1.8278522240513446,2.9919907518724997
0,0,157,25.909711829157626,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6377292949120736,151,0.5,0.5,0.010419391058770763,1.0,1.0,2.9855149966987677,1,0,28.172147664663232,PREMATURE_TERMINAL,1.8278523353367682,2.9959343877575386
0,0,157,25.909711829157626,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.646215870952845,155,0.16666666666666663,0.16666666666666663,0.036921284710054875,1.0,1.0,3.0136653716210002,1,0,28.123732235369328,PREMATURE_TERMINAL,1.876267764630672,3.0505866563310553
0,0,157,25.909711829157626,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.643868863837038,153,0.25,0.25,0.02551923043501459,1.0,1.0,3.008774596302019,1,0,28.147905721632107,PREMATURE_TERMINAL,1.8520942783678933,3.0342938267370334
0,0,157,25.909711829157626,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.634468464838278,150,0.5,0.5,0.010501182525775457,1.0,1.0,2.973157574528928,1,0,28.184212019319773,PREMATURE_TERMINAL,1.815787980680227,2.9836587570547035
0,0,157,25.909711829157626,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.652487774969986,149,0.5,0.5,0.010857825032232545,1.0,1.0,2.9692949533341673,1,0,28.196308655459585,PREMATURE_TERMINAL,1.8036913445404146,2.9801527783663997
0,0,157,25.909711829157626,10,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.636030823171867,151,0.5,0.5,0.009837248542348766,1.0,1.0,2.983760786483976,1,0,28.17220544542954,PREMATURE_TERMINAL,1.8277945545704597,2.9935980350263245
0,0,157,25.909711829157626,11,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6531771139951488,149,0.5,0.5,0.009570968911795551,1.0,1.0,2.9825537893075573,1,0,28.196140826834398,PREMATURE_TERMINAL,1.803859173165602,2.9921247582193526
0,0,157,25.909711829157626,12,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6497454264942983,149,0.5,0.5,0.010032977028627241,1.0,1.0,2.967786920294855,1,0,28.196383988483948,PREMATURE_TERMINAL,1.803616011516052,2.9778198973234824
0,0,157,25.909711829157626,13,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.60770803219153,164,0.16666666666666663,0.16666666666666663,0.042273397275212586,1.0,1.0,3.022453638592804,1,0,28.015587980976346,PREMATURE_TERMINAL,1.9844120190236545,3.0647270358680165
0,0,157,25.909711829157626,14,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6510203020891008,151,0.33333333333333337,0.33333333333333337,0.016353741544581808,1.0,1.0,2.9960192128265923,1,0,28.17203766118848,PREMATURE_TERMINAL,1.8279623388115205,3.012372954371174
0,0,157,25.909711829157626,15,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.651777331510606,149,0.5,0.5,0.007962818573085726,1.0,1.0,2.984632895394504,1,0,28.19617924493567,PREMATURE_TERMINAL,1.8038207550643293,2.9925957139675896
0,0,157,25.909711829157626,16,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6519569113467307,149,0.5,0.5,0.011174537414802729,1.0,1.0,2.968105636003325,1,0,28.196292999137444,PREMATURE_TERMINAL,1.8037070008625555,2.979280173418128
0,0,157,25.909711829157626,17,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.650399481869814,149,0.5,0.5,0.008753624085406362,1.0,1.0,2.9687329072111837,1,0,28.196396357932915,PREMATURE_TERMINAL,1.8036036420670847,2.9774865312965906
0,0,157,25.909711829157626,18,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6031907786590964,172,0.08333333333333337,0.08333333333333337,0.09205615103871788,1.0,1.0,3.059189662733616,1,0,27.91879487449153,PREMATURE_TERMINAL,2.0812051255084683,3.151245813772333
0,0,157,25.909711829157626,19,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6341365304234965,150,0.5,0.5,0.009838392738900713,1.0,1.0,2.9743172759465653,1,0,28.18423605123495,PREMATURE_TERMINAL,1.8157639487650492,2.9841556686854664
