collision,energy_depleted,episode_id,episode_length,episode_return,fraction_steps_progressing_to_task,mean_cos_center_goal,mean_cos_exec_goal,minimum_distance_to_task,outbound_acceptance_rate,outbound_fallback_rate,outbound_path_length,return_acceptance_rate,return_fallback_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,timeout,total_path_length
0,0,0,164,26.228200922623664,0.23170731707317074,0.6638181618393546,0.01905639306198585,2.61063515620735,0.8333333333333334,0.16666666666666663,0.047508547404475854,0.0,1.0,3.021800153386889,1,0,28.015489736779394,PREMATURE_TERMINAL,0,3.069308700791364
0,0,1,153,25.986450708086757,0.23529411764705882,0.6057701752748967,0.13106979742499117,2.623131193109203,0.75,0.25,0.023812231638157346,0.0,1.0,2.988796862681485,1,0,28.147935550983757,PREMATURE_TERMINAL,0,3.012609094319642
0,0,2,176,27.302814564583176,0.25,0.587445856856065,-0.005074384756271819,2.4965509508356103,0.8888888888888888,0.11111111111111116,0.1466467398447438,0.0,1.0,3.255374192775286,1,0,27.86899239390696,PREMATURE_TERMINAL,0,3.4020209326200304
0,0,3,151,25.955050061569853,0.23841059602649006,0.6775916738432131,0.08392135594564866,2.6375820819207867,0.6666666666666666,0.33333333333333337,0.010935529058194043,0.0,1.0,2.978061975022146,1,0,28.172198840646967,PREMATURE_TERMINAL,0,2.9889975040803405
0,0,4,153,25.882984155518546,0.24183006535947713,0.6954080508588726,0.0693123149443444,2.6414873986054515,0.8333333333333334,0.16666666666666663,0.021908010771966253,0.0,1.0,2.9738550597893068,1,0,28.148080406548118,PREMATURE_TERMINAL,0,2.995763070561273
0,0,5,150,25.859447648132782,0.2,0.7125145176013079,-0.014114123264442214,2.6504984292610083,0.6666666666666666,0.33333333333333337,0.008691848146840162,0.0,1.0,2.9713688618630223,1,0,28.18432817930222,PREMATURE_TERMINAL,0,2.980060710009862
0,0,6,154,26.079868022336363,0.23376623376623376,0.8057252216922808,0.13883968542902161,2.636084128456099,0.8,0.19999999999999996,0.030227280309036673,0.0,1.0,3.009738106525952,1,0,28.135769169162774,PREMATURE_TERMINAL,0,3.0399653868349885
0,0,7,152,26.00924681809721,0.2236842105263158,0.7075137035546482,0.11910696347847768,2.6391489349330786,0.6666666666666666,0.33333333333333337,0.018844519423400773,0.0,1.0,2.9954254036865122,1,0,28.15998565598221,PREMATURE_TERMINAL,0,3.014269923109913
0,0,8,151,25.983033294197426,0.2251655629139073,0.8009562686755823,0.05331187707085025,2.6491824397914954,0.6666666666666666,0.33333333333333337,0.01752964120807852,0.0,1.0,2.9971520761729025,1,0,28.172024436995326,PREMATURE_TERMINAL,0,3.0146817173809817
0,0,9,166,26.256860314930186,0.23493975903614459,0.7404865814472897,0.025526311917126093,2.6136145499649994,0.875,0.125,0.05122234438923684,0.0,1.0,3.0302263405508696,1,0,27.991413697353888,PREMATURE_TERMINAL,0,3.081448684940107
0,0,10,149,25.860487393220744,0.20134228187919462,0.6914953833732093,-0.00574483407253368,2.6516349444166836,0.5,0.5,0.010096259653978003,0.0,1.0,2.9688354621441713,1,0,28.196315152135973,PREMATURE_TERMINAL,0,2.9789317217981486
0,0,11,149,25.865851267510305,0.2080536912751678,0.7134411186224887,-0.021699605729086587,2.6520276480296303,0.5,0.5,0.008342004266563913,0.0,1.0,2.971699136570483,1,0,28.19632351571414,PREMATURE_TERMINAL,0,2.980041140837047
