collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
1,0,32,-33.52024308856297,0,0,0,COLLISION
1,0,32,-33.52024308856297,1,0,0,COLLISION
1,0,32,-33.52024308856297,2,0,0,COLLISION
1,0,32,-33.52024308856297,3,0,0,COLLISION
1,0,32,-33.52024308856297,4,0,0,COLLISION
1,0,32,-33.52024308856297,5,0,0,COLLISION
1,0,32,-33.52024308856297,6,0,0,COLLISION
1,0,32,-33.52024308856297,7,0,0,COLLISION
1,0,32,-33.52024308856297,8,0,0,COLLISION
1,0,32,-33.52024308856297,9,0,0,COLLISION
1,0,32,-33.52024308856297,10,0,0,COLLISION
1,0,32,-33.52024308856297,11,0,0,COLLISION
1,0,32,-33.52024308856297,12,0,0,COLLISION
1,0,32,-33.52024308856297,13,0,0,COLLISION
1,0,32,-33.52024308856297,14,0,0,COLLISION
1,0,32,-33.52024308856297,15,0,0,COLLISION
1,0,32,-33.52024308856297,16,0,0,COLLISION
1,0,32,-33.52024308856297,17,0,0,COLLISION
1,0,32,-33.52024308856297,18,0,0,COLLISION
1,0,32,-33.52024308856297,19,0,0,COLLISION
