collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,151,25.820531708212332,0,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,1,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,2,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,3,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,4,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,5,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,6,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,7,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,8,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,9,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,10,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,11,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,12,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,13,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,14,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,15,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,16,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,17,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,18,1,0,PREMATURE_TERMINAL
0,0,151,25.820531708212332,19,1,0,PREMATURE_TERMINAL
