acceleration_integral,action_jerk_proxy,certificate_failure_fallback_rate,certificate_manifest_hash,collision,deadline_fallback_rate,energy_depleted,energy_return,energy_to_task,episode_length,episode_return,evaluation_episode,fraction_steps_progressing_to_task,mean_action_delta,mean_action_norm,mean_center_norm,mean_cos_center_goal,mean_cos_exec_goal,mean_cos_residual_goal,mean_residual_norm,mean_residual_to_center_ratio,mean_task_progress_per_step,minimum_distance_to_task,mission_completion_steps,no_generator_rate,outbound_intervention_rate,outbound_path_length,residual_metric_note,return_handoff_rate,return_path_length,return_success,safety_failure_fallback_rate,scenario_id,steps_to_first_task_reach,task_completion_steps,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length,velocity_integral
5.350771847432254,0.05442423819625736,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696532904015715,1.771092868601805,451,109.5769181206765,0,0.8287671232876712,0.010884847639251473,0.05932119564780772,0.05751267487035247,0.16328068752001676,0.0630707330622021,,,,0.018147471683611402,0.00046913419273531535,451,0.0,0.0,3.3731342222258727,not reused when accepted-branch provenance is unavailable,1.0,6.690323549572512,1,0.0,mission_obstacle,146,146,1,24.53237422738248,TASK_AND_RETURN_SUCCESS,5.46762577261752,10.063457771798385,10.082620070941138
5.363167067244778,0.05410188119166366,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965150191433125,1.7711447431828304,451,109.56777826168894,1,0.863013698630137,0.010820376238332733,0.0594586149361949,0.057362566542048625,0.16967568693299073,0.05346393941707077,,,,0.01814536735328011,0.0007763664211041459,451,0.0,0.0,3.3763109529291055,not reused when accepted-branch provenance is unavailable,1.0,6.685602773004814,1,0.0,mission_obstacle,146,146,1,24.532340237673857,TASK_AND_RETURN_SUCCESS,5.467659762326143,10.06191372593392,10.080912531290503
5.357483881360648,0.05556544436035362,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965197749179737,1.7711408589624469,451,109.56958374810655,2,0.863013698630137,0.011113088872070725,0.05939560844080542,0.05805328665481242,0.1417379606295729,0.056217833278104395,,,,0.018147539182453317,0.0004592793618155442,451,0.0,0.0,3.378774052842397,not reused when accepted-branch provenance is unavailable,1.0,6.687105361838095,1,0.0,mission_obstacle,146,146,1,24.53233936611958,TASK_AND_RETURN_SUCCESS,5.467660633880421,10.065879414680492,10.084865749403674
5.360869298616617,0.05468551660571979,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965205538804824,1.7711576360472137,451,109.57137477307054,3,0.8424657534246576,0.010937103321143959,0.05943314078288936,0.05769956454055673,0.19219148599205232,0.06576805391580094,,,,0.01814665955014452,0.0005877056789001771,451,0.0,0.0,3.381636964103333,not reused when accepted-branch provenance is unavailable,1.0,6.687600669781236,1,0.0,mission_obstacle,146,146,1,24.532321810072304,TASK_AND_RETURN_SUCCESS,5.467678189927696,10.069237633884569,10.088068724008089
5.355485631054828,0.054974065332803135,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965201441257136,1.771106409925924,451,109.5590920001152,4,0.863013698630137,0.010994813066560628,0.05937345488974312,0.05788529321322227,0.19304968481088725,0.05181831732323884,,,,0.018141871465041634,0.0012867661039212708,451,0.0,0.0,3.37996689368229,not reused when accepted-branch provenance is unavailable,1.0,6.687079770753846,1,0.0,mission_obstacle,146,146,1,24.532373445948362,TASK_AND_RETURN_SUCCESS,5.4676265540516376,10.067046664436136,10.086181327893808
5.350483904455019,0.05475637465234655,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965157978226593,1.7710980767419606,451,109.56485208552294,5,0.863013698630137,0.01095127493046931,0.05931800337533283,0.0573925879817528,0.0640804385566488,0.05715247686303574,,,,0.018145446996200854,0.0007647385546754127,451,0.0,0.0,3.3762187874324705,not reused when accepted-branch provenance is unavailable,1.0,6.686027503953578,1,0.0,mission_obstacle,146,146,1,24.53238612543538,TASK_AND_RETURN_SUCCESS,5.46761387456462,10.062246291386048,10.081355756558024
5.350011171086211,0.05517545952659416,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965270690174066,1.7590865663113,450,109.5814533741628,6,0.8551724137931035,0.011035091905318832,0.05944456856762459,0.058133420631749914,0.11353647056080905,0.05920469547902726,,,,0.018273283680962187,0.00037386626048262634,450,0.0,0.0,3.3742205736344926,not reused when accepted-branch provenance is unavailable,1.0,6.688938240626007,1,0.0,mission_obstacle,145,145,1,24.544386364671293,TASK_AND_RETURN_SUCCESS,5.455613635328707,10.0631588142605,10.082274349530786
5.354515929759499,0.05399416553086791,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965461621359594,1.77116121342425,451,109.55100940815981,7,0.8424657534246576,0.010798833106173583,0.059362704321058765,0.05791898736650892,0.1902981570314456,0.07102915085765586,,,,0.018136118131023428,0.0021267528705794015,451,0.0,0.0,3.3827680409554923,not reused when accepted-branch provenance is unavailable,1.0,6.687328782860688,1,0.0,mission_obstacle,146,146,1,24.53229262443979,TASK_AND_RETURN_SUCCESS,5.4677073755602095,10.070096823816181,10.089122611438526
5.35995221383593,0.05520783485341366,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965410190292083,1.7710852531201695,451,109.5614530815559,8,0.8493150684931506,0.011041566970682733,0.05942297354585289,0.05740064500620242,0.08956088972871722,0.054590462985172394,,,,0.018138502667852503,0.001778610493534871,451,0.0,0.0,3.374433104751756,not reused when accepted-branch provenance is unavailable,1.0,6.688465235172328,1,0.0,mission_obstacle,146,146,1,24.532373727850622,TASK_AND_RETURN_SUCCESS,5.467626272149378,10.062898339924084,10.081249438836165
5.366715956135418,0.0540537848059983,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696527651204846,1.7831636773696076,452,109.55393090130052,9,0.8571428571428571,0.010810756961199661,0.05936632694840065,0.05767751796117506,0.1562996922254118,0.05854269463654978,,,,0.018022975764155846,0.0006225626690905362,452,0.0,0.0,3.3814100841855788,not reused when accepted-branch provenance is unavailable,1.0,6.686104604658243,1,0.0,mission_obstacle,147,147,1,24.520308671425546,TASK_AND_RETURN_SUCCESS,5.479691328574454,10.067514688843822,10.086619255667326
5.35867450456861,0.053934985999194496,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696533796914043,1.7711123002353482,451,109.55384746745388,10,0.8493150684931506,0.0107869971998389,0.059408808254640955,0.05827553305956715,0.15121425043256853,0.06577616794668655,,,,0.018139889047449138,0.0015761990724258827,451,0.0,0.0,3.3757036796999556,not reused when accepted-branch provenance is unavailable,1.0,6.688279263630796,1,0.0,mission_obstacle,146,146,1,24.53235390285061,TASK_AND_RETURN_SUCCESS,5.467646097149391,10.063982943330751,10.083087160508134
5.351608301175809,0.05559726495893531,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965294951213643,1.7710780294900061,451,109.56681597041799,11,0.8561643835616438,0.011119452991787062,0.059330468970907,0.057687246486535546,0.10140700543368952,0.06546641779188052,,,,0.01814550741462204,0.0007559174651820622,451,0.0,0.0,3.3774055859450014,not reused when accepted-branch provenance is unavailable,1.0,6.687226778778553,1,0.0,mission_obstacle,146,146,1,24.53239247538863,TASK_AND_RETURN_SUCCESS,5.4676075246113705,10.064632364723554,10.083506210044016
5.352115166679489,0.05481253056926429,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696542850824301,1.7711008512122781,451,109.54914120450093,12,0.863013698630137,0.010962506113852858,0.059336088322389034,0.05794631915248582,0.13314295112431257,0.052181911215475656,,,,0.0181423377241757,0.0012186922703477476,451,0.0,0.0,3.3694440271377837,not reused when accepted-branch provenance is unavailable,1.0,6.689057516738873,1,0.0,mission_obstacle,146,146,1,24.53235629796342,TASK_AND_RETURN_SUCCESS,5.467643702036579,10.058501543876657,10.07768681457911
5.357034252864663,0.053729573346310275,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696535744398272,1.7711351597211724,451,109.56147748793948,13,0.8493150684931506,0.010745914669262056,0.059390623645949756,0.05823892470253915,0.16475401037575174,0.05558705695060399,,,,0.018144845004418167,0.0008526293549477979,451,0.0,0.0,3.379396672796162,not reused when accepted-branch provenance is unavailable,1.0,6.687717662105652,1,0.0,mission_obstacle,146,146,1,24.532329095880556,TASK_AND_RETURN_SUCCESS,5.467670904119444,10.067114334901815,10.08603618670677
5.351602197791216,0.05489130653883187,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965223951801605,1.771103968672076,451,109.55724878884278,14,0.8561643835616438,0.010978261307766374,0.059330401305889346,0.05766585042211143,0.10165384642941526,0.06294115270062531,,,,0.018141426301705798,0.0013517599509533823,451,0.0,0.0,3.372612632516994,not reused when accepted-branch provenance is unavailable,1.0,6.687025204122967,1,0.0,mission_obstacle,146,146,1,24.532373636147764,TASK_AND_RETURN_SUCCESS,5.467626363852236,10.059637836639961,10.078296244124472
5.348183927820259,0.05442267479546396,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965046051625308,1.7830755246576295,452,109.56003927484196,15,0.8503401360544217,0.010884534959092793,0.05916132663517987,0.05692725490047435,0.08657833143626724,0.04819252098609712,,,,0.018019057189609434,0.001198593127412957,452,0.0,0.0,3.3713457347482882,not reused when accepted-branch provenance is unavailable,1.0,6.685311753349686,1,0.0,mission_obstacle,147,147,1,24.52041987017984,TASK_AND_RETURN_SUCCESS,5.47958012982016,10.056657488097974,10.07526507575592
5.359434991353778,0.054178744111414094,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965486637485974,1.7711219968021688,451,109.55060473878842,16,0.863013698630137,0.01083574882228282,0.059417239371993155,0.05781146842767216,0.12466077609861709,0.05689063747274012,,,,0.018146765812988935,0.0005721913036150237,451,0.0,0.0,3.3807329429273922,not reused when accepted-branch provenance is unavailable,1.0,6.68916633281136,1,0.0,mission_obstacle,146,146,1,24.532329339449234,TASK_AND_RETURN_SUCCESS,5.467670660550766,10.069899275738752,10.088872274737874
5.359299142592219,0.05438660494228915,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696526478027483,1.7831418927386053,452,109.55437984644001,17,0.8571428571428571,0.01087732098845783,0.059284282550798886,0.05778697649993809,0.11142829061573074,0.055045100298978744,,,,0.018019365776855374,0.001153230802259929,452,0.0,0.0,3.381481556427979,not reused when accepted-branch provenance is unavailable,1.0,6.68795658761418,1,0.0,mission_obstacle,147,147,1,24.52033162923391,TASK_AND_RETURN_SUCCESS,5.479668370766088,10.06943814404216,10.088314058584677
