collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,12,-15.890159988763838,0,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,1,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,2,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,3,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,4,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,5,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,6,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,7,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,8,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,9,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,10,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,11,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,12,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,13,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,14,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,15,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,16,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,17,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,18,0,0,VELOCITY_LIMIT
0,0,12,-15.890159988763838,19,0,0,VELOCITY_LIMIT
