collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,mission_completion_steps,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,158,25.927607274450175,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6514516099774283,149,0.5,0.5,0.007885837342578476,1.0,1.0,2.971333617744958,1,0,28.19633187653086,PREMATURE_TERMINAL,1.8036681234691407,2.979219455087537
0,0,158,25.927607274450175,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6523474438805996,149,0.5,0.5,0.008658431609112628,1.0,1.0,2.985325855001678,1,0,28.196164872695245,PREMATURE_TERMINAL,1.8038351273047546,2.9939842866107913
0,0,158,25.927607274450175,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6245903917186912,152,0.33333333333333337,0.33333333333333337,0.02105301801885763,1.0,1.0,2.9864479623736777,1,0,28.159961703436263,PREMATURE_TERMINAL,1.840038296563737,3.0075009803925354
0,0,158,25.927607274450175,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.629421100283617,151,0.33333333333333337,0.33333333333333337,0.016967491469854316,1.0,1.0,2.972225485994153,1,0,28.17212964465367,PREMATURE_TERMINAL,1.827870355346331,2.989192977464007
0,0,158,25.927607274450175,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.652820641636264,149,0.5,0.5,0.008540556010977156,1.0,1.0,2.9756523599316282,1,0,28.196254924013584,PREMATURE_TERMINAL,1.8037450759864164,2.984192915942605
0,0,158,25.927607274450175,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.637483174416901,153,0.19999999999999996,0.19999999999999996,0.029186328463196937,1.0,1.0,2.9993788628708034,1,0,28.147893978585195,PREMATURE_TERMINAL,1.852106021414805,3.0285651913340006
0,0,158,25.927607274450175,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6533368914858833,152,0.25,0.25,0.031224363534432666,1.0,1.0,3.008969963484812,1,0,28.15978862958146,PREMATURE_TERMINAL,1.8402113704185403,3.0401943270192437
0,0,158,25.927607274450175,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6533314869675553,152,0.33333333333333337,0.33333333333333337,0.025824313737179874,1.0,1.0,3.0097228321728844,1,0,28.159937003866922,PREMATURE_TERMINAL,1.8400629961330779,3.0355471459100647
0,0,158,25.927607274450175,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6419534020839204,153,0.16666666666666663,0.16666666666666663,0.023072357694946973,1.0,1.0,2.971710192551445,1,0,28.14806758713763,PREMATURE_TERMINAL,1.8519324128623715,2.9947825502463923
0,0,158,25.927607274450175,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.65266349416282,151,0.25,0.25,0.013817340364281323,1.0,1.0,2.984738914456137,1,0,28.172141441718395,PREMATURE_TERMINAL,1.827858558281605,2.9985562548204183
0,0,158,25.927607274450175,10,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6492353447013226,149,0.5,0.5,0.010075777055815395,1.0,1.0,2.966713739313798,1,0,28.196444176053514,PREMATURE_TERMINAL,1.8035558239464855,2.976789516369613
