collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,mission_completion_steps,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,226,81.95146605798354,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.003360164149498445,226,0.0,0.0,0.618598974104695,1.0,1.0,4.215847887830342,1,1,27.262645625952626,TASK_AND_RETURN_SUCCESS,2.7373543740473743,4.834446861935033
0,0,226,81.95146605798354,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.003309410536345949,226,0.0,0.0,0.6182821672380293,1.0,1.0,4.21589997377355,1,1,27.262656825055604,TASK_AND_RETURN_SUCCESS,2.737343174944396,4.834182141011581
0,0,226,81.95146605798354,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004168051940075117,226,0.0,0.0,0.6180113890132685,1.0,1.0,4.2154163042839805,1,1,27.26265668018196,TASK_AND_RETURN_SUCCESS,2.7373433198180415,4.8334276932972475
0,0,226,81.95146605798354,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0035589988962436187,226,0.0,0.0,0.61785562784453,1.0,1.0,4.216172425003749,1,1,27.26265338130951,TASK_AND_RETURN_SUCCESS,2.7373466186904913,4.8340280528482795
0,0,226,81.95146605798354,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0034575456877713215,226,0.0,0.0,0.617610469419931,1.0,1.0,4.216564503254039,1,1,27.262669402086928,TASK_AND_RETURN_SUCCESS,2.737330597913072,4.83417497267397
0,0,226,81.95146605798354,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004245213457983728,226,0.0,0.0,0.616810489535185,1.0,1.0,4.217008631674584,1,1,27.262655705756487,TASK_AND_RETURN_SUCCESS,2.7373442942435133,4.833819121209769
0,0,226,81.95146605798354,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.003622087731546931,226,0.0,0.0,0.6172069652533468,1.0,1.0,4.216984971609662,1,1,27.262670868165863,TASK_AND_RETURN_SUCCESS,2.7373291318341373,4.834191936863009
0,0,226,81.95146605798354,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0040115527964942315,226,0.0,0.0,0.615722465056858,1.0,1.0,4.21856237472644,1,1,27.262669119232072,TASK_AND_RETURN_SUCCESS,2.737330880767928,4.834284839783298
0,0,226,81.95146605798354,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.002953982165528129,226,0.0,0.0,0.6183754076990394,1.0,1.0,4.216101542424434,1,1,27.262660609428085,TASK_AND_RETURN_SUCCESS,2.7373393905719148,4.834476950123472
0,0,226,81.95146605798354,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0038644966702395837,226,0.0,0.0,0.6167448590926342,1.0,1.0,4.217319816267566,1,1,27.262672142203606,TASK_AND_RETURN_SUCCESS,2.7373278577963944,4.834064675360201
0,0,226,81.95146605798354,10,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0032425791116532177,226,0.0,0.0,0.6180059210405375,1.0,1.0,4.216344872512755,1,1,27.262670054202424,TASK_AND_RETURN_SUCCESS,2.737329945797576,4.834350793553295
0,0,226,81.95146605798354,11,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.003162636328284065,226,0.0,0.0,0.6173995753171934,1.0,1.0,4.217284753340104,1,1,27.26266031366722,TASK_AND_RETURN_SUCCESS,2.7373396863327812,4.834684328657298
0,0,226,81.95146605798354,12,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0033889039639749124,226,0.0,0.0,0.6177523887679837,1.0,1.0,4.216599192490223,1,1,27.262661072862617,TASK_AND_RETURN_SUCCESS,2.737338927137383,4.834351581258205
0,0,226,81.95146605798354,13,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.002928397576564044,226,0.0,0.0,0.6182996327499466,1.0,1.0,4.216419248752517,1,1,27.262656280608223,TASK_AND_RETURN_SUCCESS,2.7373437193917773,4.834718881502466
0,0,226,81.95146605798354,14,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.003462369200489087,226,0.0,0.0,0.6182458344075479,1.0,1.0,4.2158105610720185,1,1,27.262654168078033,TASK_AND_RETURN_SUCCESS,2.7373458319219672,4.834056395479568
0,0,226,81.95146605798354,15,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004103148736970603,226,0.0,0.0,0.6156414559737077,1.0,1.0,4.2185937798191,1,1,27.262661394757504,TASK_AND_RETURN_SUCCESS,2.7373386052424955,4.834235235792809
0,0,226,81.95146605798354,16,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004535332150223759,226,0.0,0.0,0.6165573799361721,1.0,1.0,4.216938377485458,1,1,27.262672589383424,TASK_AND_RETURN_SUCCESS,2.737327410616576,4.833495757421631
0,0,226,81.95146605798354,17,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004455927457813434,226,0.0,0.0,0.6167806024864178,1.0,1.0,4.2167990511946405,1,1,27.26266618093235,TASK_AND_RETURN_SUCCESS,2.7373338190676506,4.833579653681058
0,0,226,81.95146605798354,18,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0038985559298113067,226,0.0,0.0,0.6160720249059977,1.0,1.0,4.218296335801956,1,1,27.262670200262324,TASK_AND_RETURN_SUCCESS,2.737329799737676,4.8343683607079555
0,0,226,81.95146605798354,19,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004304537777110797,226,0.0,0.0,0.6150049103606932,1.0,1.0,4.219249484479202,1,1,27.262663631984967,TASK_AND_RETURN_SUCCESS,2.7373363680150327,4.8342543948398955
