collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,451,109.56040519531082,0,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,1,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,2,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,3,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,4,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,5,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,6,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,7,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,8,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,9,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,10,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,11,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,12,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,13,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,14,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,15,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,16,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,17,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,18,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56040519531082,19,1,1,TASK_AND_RETURN_SUCCESS
