collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,mission_completion_steps,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,150,25.87498795742177,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7959933328311685,151,0.33333333333333337,0.33333333333333337,0.010678966952581932,1.0,1.0,3.0144083371353894,1,0,28.172022539010193,PREMATURE_TERMINAL,1.827977460989807,3.0250873040879718
0,0,150,25.87498795742177,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7943051216378505,150,0.5,0.5,0.0055531932147619084,1.0,1.0,3.006903614946144,1,0,28.184139169619193,PREMATURE_TERMINAL,1.8158608303808066,3.0124568081609056
0,0,150,25.87498795742177,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8024125908878252,150,0.5,0.5,0.00796893345191233,1.0,1.0,3.0122175854688766,1,0,28.184008204913532,PREMATURE_TERMINAL,1.8159917950864681,3.020186518920789
0,0,150,25.87498795742177,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8024455174194288,150,0.5,0.5,0.00700241493344214,1.0,1.0,3.0093672476851725,1,0,28.18408640906909,PREMATURE_TERMINAL,1.8159135909309114,3.0163696626186147
0,0,150,25.87498795742177,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8011594799279068,150,0.5,0.5,0.0052815908218342604,1.0,1.0,3.0137141880602085,1,0,28.18410891417149,PREMATURE_TERMINAL,1.815891085828511,3.0189957788820427
0,0,150,25.87498795742177,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8000015999984,149,1.0,1.0,0.0015999999999998238,1.0,1.0,3.0071845043699943,1,0,28.19627904018902,PREMATURE_TERMINAL,1.8037209598109811,3.008784504369994
0,0,150,25.87498795742177,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7893466430074384,150,0.5,0.5,0.006423809491006451,1.0,1.0,3.008373787977995,1,0,28.184132048321985,PREMATURE_TERMINAL,1.8158679516780154,3.0147975974690016
0,0,150,25.87498795742177,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7979803656533613,150,0.5,0.5,0.004490212106124226,1.0,1.0,3.0048788669373283,1,0,28.184223872105434,PREMATURE_TERMINAL,1.8157761278945657,3.0093690790434526
0,0,150,25.87498795742177,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7854030361020151,152,0.33333333333333337,0.33333333333333337,0.011423896978881801,1.0,1.0,3.012019036654002,1,0,28.159990005033617,PREMATURE_TERMINAL,1.8400099949663833,3.023442933632883
0,0,150,25.87498795742177,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8017234132559967,150,0.5,0.5,0.00910190364508815,1.0,1.0,3.0183762458668344,1,0,28.183963580742706,PREMATURE_TERMINAL,1.8160364192572942,3.0274781495119223
0,0,150,25.87498795742177,10,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8000015999984,149,1.0,1.0,0.0015999999999998238,1.0,1.0,3.0071845043699943,1,0,28.19627904018902,PREMATURE_TERMINAL,1.8037209598109811,3.008784504369994
0,0,150,25.87498795742177,11,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7784582738099466,154,0.19999999999999996,0.19999999999999996,0.0293079533432533,1.0,1.0,2.989051126687148,1,0,28.135907964438257,PREMATURE_TERMINAL,1.8640920355617432,3.018359080030401
0,0,150,25.87498795742177,12,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7794014775149449,152,0.33333333333333337,0.33333333333333337,0.015039807225190117,1.0,1.0,3.0178816526800714,1,0,28.159956088856994,PREMATURE_TERMINAL,1.840043911143006,3.032921459905262
0,0,150,25.87498795742177,13,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8019346384474685,151,0.33333333333333337,0.33333333333333337,0.013911663743178064,1.0,1.0,3.0011618916156095,1,0,28.172077543592856,PREMATURE_TERMINAL,1.8279224564071441,3.0150735553587875
0,0,150,25.87498795742177,14,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8007864820420649,151,0.33333333333333337,0.33333333333333337,0.008413204591398405,1.0,1.0,3.003589113834024,1,0,28.172130128957217,PREMATURE_TERMINAL,1.8278698710427825,3.012002318425422
0,0,150,25.87498795742177,15,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7965276658607972,150,0.5,0.5,0.011298228708102853,1.0,1.0,2.9976037079679028,1,0,28.184174772984242,PREMATURE_TERMINAL,1.8158252270157575,3.008901936676006
0,0,150,25.87498795742177,16,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7862510897179662,151,0.5,0.5,0.010707280951947618,1.0,1.0,3.002779542336714,1,0,28.172086475865164,PREMATURE_TERMINAL,1.8279135241348357,3.013486823288662
0,0,150,25.87498795742177,17,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7870829927549159,151,0.5,0.5,0.008720073710447961,1.0,1.0,3.0063958666948483,1,0,28.17207155078335,PREMATURE_TERMINAL,1.8279284492166497,3.015115940405296
0,0,150,25.87498795742177,18,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8015622637805812,151,0.33333333333333337,0.33333333333333337,0.009735528105453129,1.0,1.0,3.017735501795965,1,0,28.17204843874116,PREMATURE_TERMINAL,1.827951561258839,3.0274710299014185
0,0,150,25.87498795742177,19,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7787623260756991,152,0.33333333333333337,0.33333333333333337,0.018537153964928693,1.0,1.0,3.0017048527616454,1,0,28.15993372693696,PREMATURE_TERMINAL,1.8400662730630408,3.0202420067265745
