collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,14,3.75242347328032,0,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,1,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,2,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,3,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,4,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,5,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,6,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,7,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,8,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,9,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,10,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,11,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,12,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,13,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,14,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,15,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,16,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,17,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,18,0,0,VELOCITY_LIMIT
0,0,14,3.75242347328032,19,0,0,VELOCITY_LIMIT
