collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,157,26.107096027934805,0,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,1,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,2,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,3,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,4,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,5,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,6,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,7,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,8,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,9,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,10,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,11,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,12,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,13,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,14,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,15,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,16,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,17,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,18,1,0,PREMATURE_TERMINAL
0,0,157,26.107096027934805,19,1,0,PREMATURE_TERMINAL
