collision,energy_depleted,episode_id,episode_length,episode_return,fraction_steps_progressing_to_task,mean_cos_center_goal,mean_cos_exec_goal,minimum_distance_to_task,outbound_acceptance_rate,outbound_fallback_rate,outbound_path_length,return_acceptance_rate,return_fallback_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,timeout,total_path_length
0,0,0,23,2.8736858852728697,0.9130434782608695,0.0,0.1270222790295299,2.339351442569015,1.0,0.0,0.4603278504771161,0.0,1.0,0.0,0,0,29.720031096302034,VELOCITY_LIMIT,0,0.4603278504771161
1,0,1,56,-6.710334716029001,0.5,0.0,0.14855411357939888,2.2643492743370413,1.0,0.0,1.4676712383747614,0.0,1.0,0.0,0,0,29.315802734141172,COLLISION,0,1.4676712383747614
1,0,2,91,3.754518705135185,0.9010989010989011,0.0,0.07371925955351817,1.1824358175523662,1.0,0.0,2.474123919641304,0.0,1.0,0.0,0,0,28.887688065884706,COLLISION,0,2.474123919641304
1,0,3,45,-15.197647396372439,0.044444444444444446,0.0,-0.027223592780525975,2.653251613947252,1.0,0.0,0.6616576609471946,0.0,1.0,0.0,0,0,29.454176688451735,COLLISION,0,0.6616576609471946
1,0,4,23,-14.787798037949388,0.043478260869565216,0.0,-0.14723982400258603,2.6491866249292735,1.0,0.0,0.49568702544115983,0.0,1.0,0.0,0,0,29.719942286861162,COLLISION,0,0.49568702544115983
0,0,5,22,4.5575507626322525,0.9090909090909091,0.0,0.41738493699877444,2.171976235948551,1.0,0.0,0.5982711454311551,0.0,1.0,0.0,0,0,29.731312211776192,VELOCITY_LIMIT,0,0.5982711454311551
1,0,6,27,-11.553969766466805,0.07407407407407407,0.0,-0.013403756529325572,2.651078483286963,1.0,0.0,0.8685761408447201,0.0,1.0,0.0,0,0,29.669777527941765,COLLISION,0,0.8685761408447201
1,0,7,31,-15.048895788942293,0.06451612903225806,0.0,0.002215306022599071,2.6467383581169464,1.0,0.0,0.5980316663243783,0.0,1.0,0.0,0,0,29.62277215734155,COLLISION,0,0.5980316663243783
1,0,8,67,-10.946142367930683,0.44776119402985076,0.0,0.0197324108414402,2.618889545559978,1.0,0.0,1.326464761819625,0.0,1.0,0.0,0,0,29.183918318896836,COLLISION,0,1.326464761819625
1,0,9,67,-16.38678768264328,0.11940298507462686,0.0,-0.033678394792898116,2.6522417412010286,1.0,0.0,1.1609733017681145,0.0,1.0,0.0,0,0,29.185306057501034,COLLISION,0,1.1609733017681145
1,0,10,27,-15.356365330679907,0.0,0.0,-0.16254659089074508,2.652333663376993,1.0,0.0,0.7555290987614263,0.0,1.0,0.0,0,0,29.669833328121875,COLLISION,0,0.7555290987614263
1,0,11,21,-15.050404885733624,0.0,0.0,-0.2283067860266868,2.650017681451343,1.0,0.0,0.5514032634971148,0.0,1.0,0.0,0,0,29.74340480467623,COLLISION,0,0.5514032634971148
1,0,12,60,-12.259290555045462,0.4666666666666667,0.0,-0.004852553244785745,2.6455978588234585,1.0,0.0,1.2503472904764787,0.0,1.0,0.0,0,0,29.26921227183938,COLLISION,0,1.2503472904764787
1,0,13,38,-15.472111714514124,0.0,0.0,-0.08171068855007266,2.653303390768152,1.0,0.0,0.7787197368504901,0.0,1.0,0.0,0,0,29.5370062945833,COLLISION,0,0.7787197368504901
0,0,14,71,11.85698414440763,0.676056338028169,0.0,0.15660985039240174,1.3924333709135195,1.0,0.0,2.1559723361909726,0.0,1.0,0.0,0,0,29.131785354282634,VELOCITY_LIMIT,0,2.1559723361909726
1,0,15,116,-24.469328001694663,0.3017241379310345,0.0,-0.016088594018084552,2.608584602568891,1.0,0.0,3.2173432820612384,0.0,1.0,0.0,0,0,28.581314757372848,COLLISION,0,3.2173432820612384
1,0,16,25,-14.784392617969743,0.08,0.0,-0.16764475718127594,2.6492383334138245,1.0,0.0,0.4996001840111261,0.0,1.0,0.0,0,0,29.696231319111686,COLLISION,0,0.4996001840111261
0,0,17,21,2.510457676706488,1.0,0.0,0.1629461200067573,2.3776966267561925,1.0,0.0,0.6981375976336108,0.0,1.0,0.0,0,0,29.74239442684144,VELOCITY_LIMIT,0,0.6981375976336108
1,0,18,154,-16.623832334969528,0.551948051948052,0.0,-0.05412499014249874,1.3730218163875532,1.0,0.0,3.839767977677466,0.0,1.0,0.0,0,0,28.122185411842203,COLLISION,0,3.839767977677466
1,0,19,20,-15.114895581535336,0.0,0.0,-0.3303434371381123,2.651805641600819,1.0,0.0,0.5586341506509628,0.0,1.0,0.0,0,0,29.755697585532772,COLLISION,0,0.5586341506509628
1,0,20,60,9.210915382525744,0.95,0.0,0.10765599486197157,0.6681724048676201,1.0,0.0,2.2810474174493276,0.0,1.0,0.0,0,0,29.26394312019457,COLLISION,0,2.2810474174493276
1,0,21,46,-15.251248509719952,0.13043478260869565,0.0,-0.05544053094985678,2.6527715680374944,1.0,0.0,0.8320223517864938,0.0,1.0,0.0,0,0,29.440525890726285,COLLISION,0,0.8320223517864938
1,0,22,28,-14.900425332356374,0.0,0.0,-0.15745195361952527,2.651965637415207,1.0,0.0,0.5462133418922896,0.0,1.0,0.0,0,0,29.65961780503273,COLLISION,0,0.5462133418922896
1,0,23,35,-6.753865356759752,1.0,0.0,0.14931722398118855,2.289957860569424,1.0,0.0,1.037212562007356,0.0,1.0,0.0,0,0,29.571324893448885,COLLISION,0,1.037212562007356
