collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,mission_completion_steps,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,155,25.531794053796876,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.62113141669547,156,0.1428571428571429,0.1428571428571429,0.03962156711259543,1.0,1.0,2.986043300747995,1,0,28.11165979825802,PREMATURE_TERMINAL,1.888340201741979,3.0256648678605904
0,0,155,25.531794053796876,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.638969615263644,150,0.5,0.5,0.006732884953871218,1.0,1.0,2.976592942064496,1,0,28.184287741058455,PREMATURE_TERMINAL,1.815712258941545,2.9833258270183673
0,0,155,25.531794053796876,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6533964868361646,149,0.5,0.5,0.009360253183108371,1.0,1.0,2.980378069299034,1,0,28.196194835180968,PREMATURE_TERMINAL,1.8038051648190319,2.9897383224821423
0,0,155,25.531794053796876,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6367106595823313,151,0.5,0.5,0.010272967922881631,1.0,1.0,2.985571342498589,1,0,28.17220153264508,PREMATURE_TERMINAL,1.8277984673549206,2.9958443104214707
0,0,155,25.531794053796876,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.640356546661486,149,0.5,0.5,0.01123853650085422,1.0,1.0,2.9675999750637465,1,0,28.196333622904234,PREMATURE_TERMINAL,1.803666377095766,2.9788385115646006
0,0,155,25.531794053796876,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.649195593602593,151,0.33333333333333337,0.33333333333333337,0.010192880381118045,1.0,1.0,2.9849643976279694,1,0,28.17220273837121,PREMATURE_TERMINAL,1.8277972616287883,2.9951572780090876
0,0,155,25.531794053796876,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.624662145599093,153,0.25,0.25,0.027473862975644768,1.0,1.0,2.998382947081599,1,0,28.1478445229464,PREMATURE_TERMINAL,1.8521554770536,3.025856810057244
0,0,155,25.531794053796876,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.62275334202453,152,0.25,0.25,0.021463837893181452,1.0,1.0,2.9805670760706913,1,0,28.1600108409179,PREMATURE_TERMINAL,1.8399891590821014,3.0020309139638726
0,0,155,25.531794053796876,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6525505480431266,149,0.5,0.5,0.00782207813728996,1.0,1.0,2.97525741565543,1,0,28.196285007611728,PREMATURE_TERMINAL,1.8037149923882723,2.9830794937927196
0,0,155,25.531794053796876,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6440032387907038,156,0.125,0.125,0.030702163334021204,1.0,1.0,2.995278528149521,1,0,28.11180253505547,PREMATURE_TERMINAL,1.888197464944529,3.0259806914835417
