collision,energy_depleted,episode_id,episode_length,episode_return,outbound_path_length,return_path_length,return_success,task_success,terminal_energy,timeout,total_path_length
0,0,0,206,20.9398432109225,0.41691589056482115,2.932651075146577,1,0,3.001435699266476,0,3.3495669657113982
0,0,1,214,22.48487537874544,0.5131760049824433,3.717930227033704,1,0,2.899643657343942,0,4.231106232016147
0,0,2,140,-22.10905888168499,2.8861450648442837,0.0,0,0,3.799844648907036,0,2.8861450648442837
0,0,3,134,23.042017086726453,0.37195209754628006,3.0736338167294113,1,0,3.8695794525877654,0,3.4455859142756915
0,0,4,131,23.95650541756811,0.5064354531714064,2.79369111642954,1,0,3.9039257144725137,0,3.300126569600946
0,0,5,210,10.644567170489486,1.0328229763534857,2.272191423975312,1,0,2.9547272973596215,0,3.305014400328797
0,0,6,272,21.39231131637953,0.4169368335074215,3.8648622241569606,1,0,2.201396159082805,0,4.281799057664381
0,0,7,209,26.30618651491348,0.5732568265263376,5.284530970465254,1,0,2.9525172662171526,0,5.857787796991594
0,0,8,244,26.540025619185077,0.45603322047902467,4.081130565964847,1,0,2.541126564812996,0,4.5371637864438705
0,0,9,145,26.679370045393572,0.4332325242399198,3.301993350637484,1,0,3.734147785704837,0,3.735225874877404
