collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,184,27.07898832448421,0,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,1,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,2,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,3,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,4,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,5,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,6,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,7,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,8,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,9,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,10,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,11,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,12,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,13,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,14,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,15,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,16,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,17,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,18,1,0,PREMATURE_TERMINAL
0,0,184,27.07898832448421,19,1,0,PREMATURE_TERMINAL
