collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,106,26.08413936009451,0,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,1,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,2,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,3,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,4,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,5,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,6,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,7,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,8,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,9,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,10,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,11,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,12,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,13,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,14,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,15,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,16,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,17,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,18,1,0,PREMATURE_TERMINAL
0,0,106,26.08413936009451,19,1,0,PREMATURE_TERMINAL
