collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,11,3.175017158267647,0,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,1,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,2,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,3,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,4,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,5,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,6,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,7,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,8,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,9,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,10,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,11,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,12,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,13,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,14,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,15,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,16,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,17,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,18,0,0,VELOCITY_LIMIT
0,0,11,3.175017158267647,19,0,0,VELOCITY_LIMIT
