collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,103,26.083845475778876,0,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,1,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,2,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,3,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,4,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,5,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,6,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,7,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,8,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,9,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,10,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,11,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,12,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,13,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,14,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,15,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,16,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,17,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,18,1,0,PREMATURE_TERMINAL
0,0,103,26.083845475778876,19,1,0,PREMATURE_TERMINAL
