collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,103,26.102093573632015,0,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,1,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,2,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,3,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,4,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,5,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,6,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,7,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,8,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,9,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,10,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,11,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,12,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,13,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,14,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,15,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,16,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,17,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,18,1,0,PREMATURE_TERMINAL
0,0,103,26.102093573632015,19,1,0,PREMATURE_TERMINAL
