accepted,actor_loss,alpha,critic_loss_1,critic_loss_2,elapsed_seconds,energy,entropy,environment_step,episode_id,episode_step,fallback,fallback_reason,gradient_norm,mission_phase,q_value_exec,reward,zonotope_volume
0,,,,,0.007197978004114702,29.9879676,,1,0,1,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.010144776818907505,
0,,,,,0.012806420010747388,29.9758992,,2,0,2,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.010487473575987347,
0,,,,,0.018246240011649206,29.963794800000002,,3,0,3,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.011710406835350273,
0,,,,,0.023867377021815628,29.951654400000002,,4,0,4,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.014399984101813035,
1,,,,,0.029406996996840462,29.939505944623452,,5,0,5,0,,,OUTBOUND,,-0.005919153949663827,
0,,,,,0.11572784799500369,29.927309690324037,,6,0,6,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.002435529559298503,
1,,,,,0.12242888601031154,29.915099742298732,,7,0,7,0,,,OUTBOUND,,-0.0353363678132001,
0,,,,,0.12835454399464652,29.902853658541698,,8,0,8,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.06300284633775505,
0,,,,,0.13474767102161422,29.89057724515945,,9,0,9,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.06994765594059925,
0,,,,,0.1386770350218285,29.87828462968763,,10,0,10,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.07636872669880732,
0,,,,,0.1444573620101437,29.86600444933443,,11,0,11,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.0837054354381577,
0,,,,,0.14903669100021943,29.853705933656823,,12,0,12,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.09169934682425525,
0,,,,,0.15461617699475028,29.841421659947503,,13,0,13,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.10056741842412519,
0,,,,,0.15841075000935234,29.82911683817606,,14,0,14,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.10992783506938161,
1,,,,,0.16381831502076238,29.816845482405576,,15,0,15,0,,,OUTBOUND,,-0.10938605925623297,
1,,,,,0.16939694300526753,29.80460106007047,,16,0,16,0,,,OUTBOUND,,-0.11350946860817554,
0,,,,,0.1746791320038028,29.79232308312293,,17,0,17,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.12990481301624238,
0,,,,,0.25740457500796765,29.780022962871524,,18,0,18,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.14024284657414865,
0,,,,,0.26493319001747295,29.767737839708275,,19,0,19,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.15125684817349927,
0,,,,,0.27016982101486064,29.755428882019505,,20,0,20,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.16241116200961017,
0,,,,,0.2803649950074032,29.743136867846935,,21,0,21,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.17410183477451316,
0,,,,,0.2866586070158519,29.73081854047509,,22,0,22,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.18581600691596237,
0,,,,,0.2905782550224103,29.718533989163983,,23,0,23,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.17673618472730107,
0,,,,,0.29736596200382337,29.706261222885228,,24,0,24,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.18797071861147052,
0,,,,,0.3012008939986117,29.693965189185494,,25,0,25,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.19915941735869136,
0,,,,,0.30954098200891167,29.68168325320374,,26,0,26,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.2107510335307457,
0,,,,,0.31314811200718395,29.66937721867174,,27,0,27,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.22221561285657823,
0,,,,,0.31856509202043526,29.657087361632307,,28,0,28,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.23396874526590614,
0,,,,,0.3219686520169489,29.6447725783927,,29,0,29,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.24552696038623875,
0,,,,,0.3254615760233719,29.632491170736085,,30,0,30,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.2291419640744073,
0,,,,,0.3310692460217979,29.620220871315873,,31,0,31,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.24057852352701992,
0,,,,,0.33477556399884634,29.60792856046298,,32,0,32,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.25175538223982463,
0,,,,,0.3402172409987543,29.595649630197034,,33,0,33,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.26315281204440205,
0,,,,,0.4245745310036,29.58334758570279,,34,0,34,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.2742518220240046,
0,,,,,0.43046858001616783,29.571060996220684,,35,0,35,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.28549549128926216,
0,,,,,0.4341195070010144,29.558750231297655,,36,0,36,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.29641025891659845,
0,,,,,0.43773779200273566,29.546472410113154,,37,0,37,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.27367601153814636,
0,,,,,0.443019397003809,29.53420509509367,,38,0,38,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.28488543192263255,
0,,,,,0.4464732920168899,29.521916263705574,,39,0,39,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.2956924374058162,
0,,,,,0.4516035499982536,29.509640237481257,,40,0,40,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.30663355007347165,
0,,,,,0.4551383030193392,29.497341453230256,,41,0,41,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.31716287860115694,
1,,,,,0.4608166539983358,29.485085547861168,,42,0,42,0,,,OUTBOUND,,-0.31418528263491524,
1,,,,,0.4665964050218463,29.472796921169948,,43,0,43,0,,,OUTBOUND,,-0.31043455976193174,
0,,,,,0.4723718850000296,29.46050836236754,,44,0,44,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.32008657346057384,
0,,,,,0.4758649860159494,29.448204926936448,,45,0,45,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.3302636362006902,
1,,,,,0.48108270100783557,29.435939666085098,,46,0,46,0,,,OUTBOUND,,-0.3031947796492012,
0,,,,,0.5651530380127952,29.423648851443918,,47,0,47,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.3195219092413084,
0,,,,,0.5711583730007987,29.41135354264262,,48,0,48,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.3654555076255415,
0,,,,,0.5769397080002818,29.39905022122858,,49,0,49,1,NO_GENERATOR_SET,,OUTBOUND,,-0.3890850411481987,
0,,,,,0.5820792250160594,29.386744519123276,,50,0,50,1,NO_GENERATOR_SET,,OUTBOUND,,-0.3942276504777508,
0,,,,,0.5872413030010648,29.374444204618992,,51,0,51,1,NO_GENERATOR_SET,,OUTBOUND,,-0.3849458154796859,
0,,,,,0.5929763129970524,29.362157057176802,,52,0,52,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.36491265316742316,
1,,,,,0.5985760280163959,29.34990160099386,,53,0,53,0,,,OUTBOUND,,-0.35121346611616755,
0,,,,,0.6039482729975134,29.337615135374318,,54,0,54,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.32924791614402954,
0,,,,,0.6095474250032566,29.325367850276354,,55,0,55,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.287437259549872,
0,,,,,0.6149219310027547,29.313159214308904,,56,0,56,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.24613373540038055,
0,,,,,0.620363559020916,29.300984336478038,,57,0,57,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.20677186465448663,
1,,,,,0.7032414209970739,29.288850098181836,,58,0,58,0,,,OUTBOUND,,-0.20231108707562329,
0,,,,,0.7101244649966247,29.276678861866998,,59,0,59,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.19197832650768162,
0,,,,,0.7159759000060149,29.264551167087284,,60,0,60,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.14565749545172152,
0,,,,,0.721750783995958,29.25245850066781,,61,0,61,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,FAILURE,,-0.10644377775900692,
0,,,,,0.7306294559966773,29.9879676,,62,1,1,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.010144776818907505,
0,,,,,0.736782732012216,29.9758992,,63,1,2,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.010487473575987347,
0,,,,,0.743120760016609,29.963794800000002,,64,1,3,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.011710406835350273,
0,,,,,0.748858700011624,29.951654400000002,,65,1,4,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.014399984101813035,
0,,,,,0.7540623170207255,29.939478,,66,1,5,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.01914119308193565,
0,,,,,0.7595626350084785,29.927265600000002,,67,1,6,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.026515450871577688,
0,,,,,0.7648909320123494,29.9150172,,68,1,7,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.03709689376176857,
0,,,,,0.7704773739969824,29.902732800000003,,69,1,8,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.0514467184999056,
0,,,,,0.7742908590007573,29.890424064,,70,1,9,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.06309531550818258,
0,,,,,0.7779988090042025,29.87814806784,,71,1,10,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.06729441950799557,
0,,,,,0.7842177900020033,29.865882387840003,,72,1,11,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.07767763811530756,
0,,,,,0.8676575029967353,29.853594979910405,,73,1,12,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.0883851237966384,
0,,,,,0.8753375850210432,29.841320227910405,,74,1,13,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.09951574324514602,
0,,,,,0.879534636012977,29.82902250595143,,75,1,14,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.11087893113773993,
0,,,,,0.8851745300053153,29.816739589151428,,76,1,15,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.12259226545612288,
0,,,,,0.8887728980043903,29.80443254938226,,77,1,16,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.134449073011289,
