accepted,actor_loss,alpha,critic_loss_1,critic_loss_2,elapsed_seconds,energy,entropy,environment_step,episode_id,episode_step,fallback,fallback_reason,gradient_norm,mission_phase,q_value_exec,reward,zonotope_volume
0,,,,,0.006685030995868146,29.9879676,,1,0,1,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.01020132358994201,
0,,,,,0.012339992972556502,29.9758992,,2,0,2,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.01133557945106046,
0,,,,,0.021138871990842745,29.963794800000002,,3,0,3,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.015383460743156973,
0,,,,,0.030760130990529433,29.951654400000002,,4,0,4,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.024272287792003466,
1,,,,,0.037924593983916566,29.939505944623452,,5,0,5,0,,,OUTBOUND,,-0.024337648595789043,
0,,,,,0.13862739998148754,29.927309690324037,,6,0,6,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.032509285810512836,
1,,,,,0.14820449097896926,29.915099742298732,,7,0,7,0,,,OUTBOUND,,-0.08035836088779774,
1,,,,,0.1562762149842456,29.90286466960246,,8,0,8,0,,,OUTBOUND,,-0.09331271692036353,
0,,,,,0.16262074597761966,29.890623549486673,,9,0,9,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.09759465611566721,
0,,,,,0.16833704197779298,29.878363726785288,,10,0,10,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.14704510476370022,
0,,,,,0.17452144698472694,29.866096254940423,,11,0,11,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.19387001712864185,
1,,,,,0.18412470998009667,29.85380516776645,,12,0,12,0,,,OUTBOUND,,-0.20850294214246265,
0,,,,,0.19315741999889724,29.841514217177465,,13,0,13,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.23404957102049834,
0,,,,,0.19938247397658415,29.82920708513509,,14,0,14,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.2676400889132303,
1,,,,,0.20600632397690788,29.81693314336918,,15,0,15,0,,,OUTBOUND,,-0.26137204053527335,
1,,,,,0.2115313510003034,29.804688176914954,,16,0,16,0,,,OUTBOUND,,-0.26974529320919466,
0,,,,,0.2172589169931598,29.79240379056446,,17,0,17,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.3175775361806644,
0,,,,,0.3226408169721253,29.780104244659515,,18,0,18,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.3437098485807862,
0,,,,,0.33183170299162157,29.76781878721172,,19,0,19,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.3677371317675748,
0,,,,,0.3380435179860797,29.755513190437796,,20,0,20,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.3897508064061042,
0,,,,,0.3472270399797708,29.743223561136094,,21,0,21,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.40991927365215103,
0,,,,,0.3529536959831603,29.73090722781256,,22,0,22,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.4283543295093505,
0,,,,,0.35765519199776463,29.718624431831145,,23,0,23,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.3955435149025087,
0,,,,,0.36462076497264206,29.70635282758134,,24,0,24,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.4120551505680162,
1,,,,,0.3731311489827931,29.69406659432246,,25,0,25,0,,,OUTBOUND,,-0.43176117868788605,
0,,,,,0.3823839009855874,29.681801643633666,,26,0,26,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.43631895583164776,
0,,,,,0.3919903509959113,29.669525276943848,,27,0,27,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.4614782738586359,
0,,,,,0.39602083797217347,29.657226700031995,,28,0,28,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.4477783842263914,
0,,,,,0.4041244559921324,29.644942290385515,,29,0,29,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.4607644296639509,
0,,,,,0.4078971989802085,29.63263385617715,,30,0,30,1,INSUFFICIENT_RECOVERY_RESERVE,,OUTBOUND,,-0.4727180339143007,
1,,,,,0.41350419298396446,29.620342790131232,,31,0,31,0,,,OUTBOUND,,-0.424416524870512,
0,,,,,0.4204712369828485,29.60807891534459,,32,0,32,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.43029866255461957,
0,,,,,0.43005668197292835,29.595780860369366,,33,0,33,1,NOMINAL_OUTSIDE_CERTIFIED_SET,,OUTBOUND,,-0.49588572180352686,
