collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,151,25.83627011363392,0,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,1,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,2,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,3,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,4,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,5,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,6,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,7,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,8,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,9,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,10,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,11,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,12,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,13,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,14,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,15,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,16,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,17,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,18,1,0,PREMATURE_TERMINAL
0,0,151,25.83627011363392,19,1,0,PREMATURE_TERMINAL
