collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,mission_completion_steps,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,226,81.94930895054334,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004000550565196139,226,0.0,0.0,0.6163805699606557,1.0,1.0,4.217796729898298,1,1,27.2626646234878,TASK_AND_RETURN_SUCCESS,2.737335376512199,4.834177299858954
0,0,226,81.94930895054334,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0034967017454522924,226,0.0,0.0,0.6182469282780086,1.0,1.0,4.215838967355432,1,1,27.262658360539664,TASK_AND_RETURN_SUCCESS,2.737341639460336,4.834085895633439
0,0,226,81.94930895054334,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0027020781748746093,226,0.0,0.0,0.6186106367950309,1.0,1.0,4.216013855042341,1,1,27.26264758762181,TASK_AND_RETURN_SUCCESS,2.73735241237819,4.8346244918373715
0,0,226,81.94930895054334,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004114092684810792,226,0.0,0.0,0.6167061296473959,1.0,1.0,4.2171593856408105,1,1,27.262655828143963,TASK_AND_RETURN_SUCCESS,2.737344171856037,4.833865515288206
0,0,226,81.94930895054334,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0046264082879706875,226,0.0,0.0,0.617234910340956,1.0,1.0,4.2160412827743485,1,1,27.26266516481939,TASK_AND_RETURN_SUCCESS,2.7373348351806115,4.833276193115301
0,0,226,81.94930895054334,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004021470806267474,226,0.0,0.0,0.6167825653308263,1.0,1.0,4.217100557158798,1,1,27.262672308534658,TASK_AND_RETURN_SUCCESS,2.7373276914653424,4.833883122489626
0,0,226,81.94930895054334,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.00379965333555824,226,0.0,0.0,0.6171435403499091,1.0,1.0,4.216885075055219,1,1,27.262664612682315,TASK_AND_RETURN_SUCCESS,2.7373353873176853,4.834028615405127
0,0,226,81.94930895054334,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004074518525080796,226,0.0,0.0,0.6163017423228622,1.0,1.0,4.21779288382393,1,1,27.262654120276608,TASK_AND_RETURN_SUCCESS,2.7373458797233923,4.834094626146791
0,0,226,81.94930895054334,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.00435339462647527,226,0.0,0.0,0.617007021879562,1.0,1.0,4.216639541261306,1,1,27.26267208364256,TASK_AND_RETURN_SUCCESS,2.73732791635744,4.833646563140867
0,0,226,81.94930895054334,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0034819429441296876,226,0.0,0.0,0.6178805753776847,1.0,1.0,4.216238537541111,1,1,27.262665875615067,TASK_AND_RETURN_SUCCESS,2.737334124384933,4.834119112918799
0,0,226,81.94930895054334,10,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004549253576169189,226,0.0,0.0,0.6150590333523268,1.0,1.0,4.219033599417444,1,1,27.262651676639784,TASK_AND_RETURN_SUCCESS,2.737348323360216,4.834092632769769
0,0,226,81.94930895054334,11,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004784425490671019,226,0.0,0.0,0.6167018801769052,1.0,1.0,4.216781269698443,1,1,27.262647892567298,TASK_AND_RETURN_SUCCESS,2.7373521074327023,4.833483149875349
0,0,226,81.94930895054334,12,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.003704037979986759,226,0.0,0.0,0.6169815109972133,1.0,1.0,4.217165079455556,1,1,27.262665301029156,TASK_AND_RETURN_SUCCESS,2.7373346989708445,4.834146590452771
0,0,226,81.94930895054334,13,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004242643986921416,226,0.0,0.0,0.6168936422561079,1.0,1.0,4.216843970748485,1,1,27.26265610632202,TASK_AND_RETURN_SUCCESS,2.7373438936779806,4.833737613004596
0,0,226,81.94930895054334,14,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.003928392790250367,226,0.0,0.0,0.61679017049583,1.0,1.0,4.217272104374084,1,1,27.262653915185084,TASK_AND_RETURN_SUCCESS,2.7373460848149165,4.834062274869915
0,0,226,81.94930895054334,15,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004696929138423028,226,0.0,0.0,0.6155787573629019,1.0,1.0,4.218117647169581,1,1,27.26266850657798,TASK_AND_RETURN_SUCCESS,2.737331493422019,4.833696404532482
0,0,226,81.94930895054334,16,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004640249554362573,226,0.0,0.0,0.6164342838155835,1.0,1.0,4.217084662468485,1,1,27.262658581093298,TASK_AND_RETURN_SUCCESS,2.737341418906702,4.8335189462840695
0,0,226,81.94930895054334,17,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0035661585534142205,226,0.0,0.0,0.6159224344081101,1.0,1.0,4.218763651756597,1,1,27.262654260164457,TASK_AND_RETURN_SUCCESS,2.7373457398355434,4.834686086164706
0,0,226,81.94930895054334,18,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0052412522933646824,226,0.0,0.0,0.6150836337560837,1.0,1.0,4.218286803417512,1,1,27.26266999540195,TASK_AND_RETURN_SUCCESS,2.73733000459805,4.833370437173594
0,0,226,81.94930895054334,19,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.004951984572149095,226,0.0,0.0,0.6153703317418844,1.0,1.0,4.2181310050285195,1,1,27.262661785436777,TASK_AND_RETURN_SUCCESS,2.7373382145632235,4.8335013367704045
