collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,164,26.177822755823726,0,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,1,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,2,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,3,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,4,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,5,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,6,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,7,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,8,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,9,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,10,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,11,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,12,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,13,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,14,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,15,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,16,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,17,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,18,1,0,PREMATURE_TERMINAL
0,0,164,26.177822755823726,19,1,0,PREMATURE_TERMINAL
