method,scenario,environment_step,reward_mean,reward_std,samples
generator_sac,mission_obstacle,1100,-0.03987579778976336,0.08210108343258944,300
generator_sac,mission_obstacle,1200,-0.007808599539032302,0.09234557955940469,300
generator_sac,mission_obstacle,1300,-0.04451246437733577,0.09669578078502224,300
generator_sac,mission_obstacle,1400,-0.05287372113234961,0.08931563963234208,300
generator_sac,mission_obstacle,1500,-0.02120360069573407,0.05903509616511124,300
generator_sac,mission_obstacle,1600,-0.0021478425338498455,0.09601001710806563,300
generator_sac,mission_obstacle,1700,-0.09209139128559267,0.1342419780489996,300
generator_sac,mission_obstacle,1800,-0.007497535581766945,0.06722265388522694,300
generator_sac,mission_obstacle,1900,-0.06966746098072465,0.07958085021057984,300
generator_sac,mission_obstacle,2000,-0.014957402401769973,0.07901273840202147,300
generator_sac,mission_open,100,-0.08446579068927092,0.0894114530432615,300
generator_sac,mission_open,200,-0.10626316221347618,0.10082990288549791,300
generator_sac,mission_open,300,-0.1232890411033945,0.11745918118508904,300
generator_sac,mission_open,400,-0.09755751964032751,0.0891538107431958,300
generator_sac,mission_open,500,-0.08590872030936988,0.10354315956064802,300
generator_sac,mission_open,600,-0.10865780590705924,0.08903120981343719,300
generator_sac,mission_open,700,-0.11510519458282,0.09740946335542593,300
generator_sac,mission_open,800,-0.08771333332048,0.08137153193184812,300
generator_sac,mission_open,900,-0.1064814975569329,0.07231189046441398,300
generator_sac,mission_open,1000,-0.1185214076646541,0.1416715623987984,300
generator_sac,mission_open,1100,-0.07358352138501724,0.11622745899188695,300
generator_sac,mission_open,1200,-0.10044943941641354,0.09627096793037031,300
generator_sac,mission_open,1300,-0.07784730226680482,0.10826012648630806,300
generator_sac,mission_open,1400,-0.0383614725761736,0.11081444502255017,300
generator_sac,mission_open,1500,-0.10332074730097153,0.10056172031031337,300
