collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,105,26.102230550567754,0,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,1,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,2,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,3,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,4,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,5,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,6,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,7,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,8,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,9,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,10,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,11,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,12,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,13,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,14,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,15,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,16,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,17,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,18,1,0,PREMATURE_TERMINAL
0,0,105,26.102230550567754,19,1,0,PREMATURE_TERMINAL
