acceleration_integral,action_jerk_proxy,certificate_failure_fallback_rate,certificate_manifest_hash,collision,deadline_fallback_rate,energy_depleted,energy_return,energy_to_task,episode_length,episode_return,evaluation_episode,fraction_steps_progressing_to_task,mean_action_delta,mean_action_norm,mean_center_norm,mean_cos_center_goal,mean_cos_exec_goal,mean_cos_residual_goal,mean_residual_norm,mean_residual_to_center_ratio,mean_task_progress_per_step,minimum_distance_to_task,mission_completion_steps,no_generator_rate,outbound_intervention_rate,outbound_path_length,residual_metric_note,return_handoff_rate,return_path_length,return_success,safety_failure_fallback_rate,scenario_id,steps_to_first_task_reach,task_completion_steps,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length,velocity_integral
5.347537729332398,0.053508617171012865,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965282244945783,1.7830973796624185,452,109.55846396736688,0,0.8435374149659864,0.010701723434202573,0.05915417842181857,0.05734861283277482,0.08911694591885917,0.05052575789337071,,,,0.01802425066129996,0.00043515278890545134,452,0.0,0.0,3.3776327273584044,not reused when accepted-branch provenance is unavailable,1.0,6.6891779056899106,1,0.0,mission_obstacle,147,147,1,24.520374395843003,TASK_AND_RETURN_SUCCESS,5.479625604156997,10.066810633048314,10.08596530952328
5.3568514174757675,0.05460067627246227,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965166976439683,1.7711597958071685,451,109.57315468220038,1,0.8561643835616438,0.010920135254492454,0.059388596646072836,0.057678482977834636,0.1475934923340848,0.05923950753970834,,,,0.01814646924209241,0.000615490654507802,451,0.0,0.0,3.3787846884196826,not reused when accepted-branch provenance is unavailable,1.0,6.6882658759454605,1,0.0,mission_obstacle,146,146,1,24.532323506548863,TASK_AND_RETURN_SUCCESS,5.467676493451137,10.067050564365143,10.086184803838155
5.36251729717165,0.054774279640850077,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696520707803945,1.7711359102899245,451,109.56097970156006,2,0.8424657534246576,0.010954855928170016,0.05945141127684756,0.05810949277686799,0.1388385814693344,0.05750330976836243,,,,0.018141476858486365,0.0013443786609903883,451,0.0,0.0,3.381817967141872,not reused when accepted-branch provenance is unavailable,1.0,6.687696773643281,1,0.0,mission_obstacle,146,146,1,24.53234338190613,TASK_AND_RETURN_SUCCESS,5.467656618093869,10.069514740785152,10.08862955738203
5.351182301220831,0.05409217788628318,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965226481289157,1.7710766279578145,451,109.56426905295343,3,0.863013698630137,0.010818435577256636,0.059325746133268596,0.057150468504114246,0.13509661774326584,0.06669563440962056,,,,0.018144727698231455,0.0008697560582074585,451,0.0,0.0,3.3722772564776693,not reused when accepted-branch provenance is unavailable,1.0,6.687314825031678,1,0.0,mission_obstacle,146,146,1,24.53240072391327,TASK_AND_RETURN_SUCCESS,5.46759927608673,10.059592081509347,10.078235944244756
5.35594311408127,0.05464442670020793,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965312774214745,1.7711328284334442,451,109.55895328632654,4,0.8493150684931506,0.010928885340041586,0.05937852676365045,0.05816866643163414,0.19956966271238386,0.058308667174032505,,,,0.018139720643569703,0.0016007860388231557,451,0.0,0.0,3.380440412508214,not reused when accepted-branch provenance is unavailable,1.0,6.688046927990734,1,0.0,mission_obstacle,146,146,1,24.53233589414508,TASK_AND_RETURN_SUCCESS,5.467664105854919,10.068487340498947,10.087404737727956
5.350559869185787,0.05447092493040439,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965251750136083,1.7590963174404024,450,109.58204897572506,5,0.8482758620689655,0.010894184986080878,0.05945066521317543,0.057494357738427454,0.1680312780037061,0.0614551632944098,,,,0.018268378416997213,0.0010851295354041043,450,0.0,0.0,3.37115004156695,not reused when accepted-branch provenance is unavailable,1.0,6.687227903569874,1,0.0,mission_obstacle,145,145,1,24.54437850754599,TASK_AND_RETURN_SUCCESS,5.455621492454011,10.058377945136824,10.077454739337554
5.358726938204403,0.05327068188325991,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.69652441301902,1.7711271054118853,451,109.56518353769381,6,0.8493150684931506,0.010654136376651982,0.059409389558807126,0.057926211511322205,0.21776881152394784,0.05458569166266805,,,,0.018143144896958414,0.0011008450440713616,451,0.0,0.0,3.379959639637285,not reused when accepted-branch provenance is unavailable,1.0,6.688711501508155,1,0.0,mission_obstacle,146,146,1,24.532348481569095,TASK_AND_RETURN_SUCCESS,5.467651518430905,10.06867114114544,10.087332248041523
5.360934300588976,0.054940544330260306,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965205700540054,1.7711221293816237,451,109.56768697983763,7,0.8698630136986302,0.010988108866052062,0.05943386142559839,0.05817532844053893,0.09871124499829965,0.06551658315673818,,,,0.0181457061822454,0.0007268973921716692,451,0.0,0.0,3.3793240198324948,not reused when accepted-branch provenance is unavailable,1.0,6.687129719926822,1,0.0,mission_obstacle,146,146,1,24.53235730056437,TASK_AND_RETURN_SUCCESS,5.467642699435629,10.066453739759316,10.085767991638932
5.351172658523482,0.054178639536766965,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.69653031925478,1.7710934534823224,451,109.5555475877594,8,0.8493150684931506,0.010835727907353394,0.059325639229750385,0.05757783543394013,0.1709192012774673,0.06349035092808837,,,,0.01813942750056559,0.0016435849174236935,451,0.0,0.0,3.3704979061128464,not reused when accepted-branch provenance is unavailable,1.0,6.687684330139429,1,0.0,mission_obstacle,146,146,1,24.532376227262898,TASK_AND_RETURN_SUCCESS,5.467623772737102,10.058182236252275,10.07714514929855
5.354975212981429,0.05401568565713624,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965251457604147,1.7830843897962474,452,109.55937678068743,9,0.8707482993197279,0.010803137131427248,0.05923645147103353,0.05742279782188254,0.09219237216202895,0.06305716429198614,,,,0.01801853622825746,0.0012751744461530108,452,0.0,0.0,3.373163433300128,not reused when accepted-branch provenance is unavailable,1.0,6.687563676152073,1,0.0,mission_obstacle,147,147,1,24.520390464443338,TASK_AND_RETURN_SUCCESS,5.479609535556662,10.060727109452202,10.079156098857778
5.36055369080039,0.05448264817138879,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965165241649096,1.771179440474885,451,109.57182124985249,10,0.8561643835616438,0.010896529634277757,0.059429641804882374,0.05828294782495199,0.19871435085688327,0.06221085109584676,,,,0.018146318501833777,0.0006374987322687296,451,0.0,0.0,3.3806573592600135,not reused when accepted-branch provenance is unavailable,1.0,6.686083654177794,1,0.0,mission_obstacle,146,146,1,24.532304035360205,TASK_AND_RETURN_SUCCESS,5.467695964639795,10.066741013437808,10.085473006301337
5.355955355818525,0.054397224023299134,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965462451736677,1.7711141245275996,451,109.56284589833236,11,0.8356164383561644,0.010879444804659827,0.05937866248135835,0.057567557640230166,0.1424515209348464,0.06478842838536683,,,,0.01814820594135014,0.00036193256287930965,451,0.0,0.0,3.3713390840292377,not reused when accepted-branch provenance is unavailable,1.0,6.690165806028927,1,0.0,mission_obstacle,146,146,1,24.532339630298733,TASK_AND_RETURN_SUCCESS,5.467660369701267,10.061504890058163,10.08034460074269
5.359815113759138,0.05503818738020392,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696527772430681,1.7711141165979996,451,109.56313389957101,12,0.8561643835616438,0.011007637476040784,0.05942145358934745,0.05781373300856846,0.09580273258249229,0.058182744402881466,,,,0.018138437911446134,0.0017880649288646148,451,0.0,0.0,3.3811382840207913,not reused when accepted-branch provenance is unavailable,1.0,6.686701236931781,1,0.0,mission_obstacle,146,146,1,24.53235811097132,TASK_AND_RETURN_SUCCESS,5.46764188902868,10.067839520952573,10.08670336255492
5.3562922833271,0.05482907181802669,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.696534296436873,1.7591091390272346,450,109.5631279439752,13,0.8689655172413793,0.010965814363605338,0.05951435870363442,0.05858142678379862,0.1907387856296591,0.05816551521114031,,,,0.01826716968116772,0.0012603962306805248,450,0.0,0.0,3.3743074897710157,not reused when accepted-branch provenance is unavailable,1.0,6.687394939361222,1,0.0,mission_obstacle,145,145,1,24.544356564535892,TASK_AND_RETURN_SUCCESS,5.455643435464108,10.061702429132238,10.080732388606727
5.359421453704815,0.055277814807473374,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965320793709395,1.7711024631283756,451,109.56235307349091,14,0.8356164383561644,0.011055562961494675,0.059417089287193095,0.05792968367407136,0.06928420325950065,0.06841757616038975,,,,0.018145683651537205,0.0007301868755676973,451,0.0,0.0,3.3758419703829925,not reused when accepted-branch provenance is unavailable,1.0,6.688100881428782,1,0.0,mission_obstacle,146,146,1,24.532365457500685,TASK_AND_RETURN_SUCCESS,5.467634542499315,10.063942851811774,10.082881125696403
5.349663605082777,0.05482790595885093,0.0,21326cc433ddc5a102ebfb2288e42c4602034dd7b31e248ec5e569cbcf886320,0,0.0,0,3.6965230676782745,1.783173715825086,452,109.55675890332061,15,0.8503401360544217,0.010965581191770187,0.0591776947464909,0.05753513691203634,0.1489316537282554,0.06048149042814411,,,,0.018017151040864793,0.0014787969928752441,452,0.0,0.0,3.3857764443844838,not reused when accepted-branch provenance is unavailable,1.0,6.6862200843564805,1,0.0,mission_obstacle,147,147,1,24.52030321649664,TASK_AND_RETURN_SUCCESS,5.4796967835033605,10.071996528740964,10.091401892791733
