collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,12,-16.261043002524755,0,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,1,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,2,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,3,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,4,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,5,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,6,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,7,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,8,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,9,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,10,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,11,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,12,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,13,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,14,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,15,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,16,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,17,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,18,0,0,VELOCITY_LIMIT
0,0,12,-16.261043002524755,19,0,0,VELOCITY_LIMIT
