collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,209,34.170619583643074,0,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,1,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,2,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,3,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,4,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,5,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,6,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,7,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,8,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,9,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,10,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,11,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,12,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,13,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,14,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,15,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,16,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,17,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,18,1,0,PREMATURE_TERMINAL
0,0,209,34.170619583643074,19,1,0,PREMATURE_TERMINAL
