collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,mission_completion_steps,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,450,109.57702442783092,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.00039321130266527395,451,0.0,0.0,3.3798399827308887,1.0,1.0,6.688315993304857,1,1,24.532333532425216,TASK_AND_RETURN_SUCCESS,5.467666467574784,10.068155976035754
0,0,450,109.57702442783092,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0007845412037026612,450,0.0,0.0,3.37135165787667,1.0,1.0,6.686552683066423,1,1,24.544393696902933,TASK_AND_RETURN_SUCCESS,5.455606303097067,10.057904340943097
0,0,450,109.57702442783092,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0011482824308596395,451,0.0,0.0,3.382608941772109,1.0,1.0,6.6851753161022485,1,1,24.532341045651748,TASK_AND_RETURN_SUCCESS,5.467658954348252,10.067784257874365
0,0,450,109.57702442783092,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0020089004572023837,451,0.0,0.0,3.3750448823563377,1.0,1.0,6.687140056229649,1,1,24.53232978384574,TASK_AND_RETURN_SUCCESS,5.467670216154261,10.062184938586
0,0,450,109.57702442783092,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0011620015686127489,451,0.0,0.0,3.376306963227279,1.0,1.0,6.68837645122774,1,1,24.532371442699237,TASK_AND_RETURN_SUCCESS,5.467628557300763,10.064683414455029
0,0,450,109.57702442783092,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.001350010212618172,451,0.0,0.0,3.3824509744475733,1.0,1.0,6.687023890670006,1,1,24.53233649548223,TASK_AND_RETURN_SUCCESS,5.46766350451777,10.069474865117588
0,0,450,109.57702442783092,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0006559342100516558,451,0.0,0.0,3.375445270199445,1.0,1.0,6.690168191417352,1,1,24.532338729752972,TASK_AND_RETURN_SUCCESS,5.467661270247028,10.06561346161681
0,0,450,109.57702442783092,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0017013486368713,451,0.0,0.0,3.3763962531703964,1.0,1.0,6.688144777079159,1,1,24.532342772821764,TASK_AND_RETURN_SUCCESS,5.467657227178236,10.064541030249568
0,0,450,109.57702442783092,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.000962889212104742,451,0.0,0.0,3.377286505615894,1.0,1.0,6.689071227331389,1,1,24.532361395847477,TASK_AND_RETURN_SUCCESS,5.467638604152523,10.066357732947296
0,0,450,109.57702442783092,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0007139745217242702,451,0.0,0.0,3.3806325532723642,1.0,1.0,6.6881210510082765,1,1,24.53232886481687,TASK_AND_RETURN_SUCCESS,5.4676711351831315,10.068753604280651
0,0,450,109.57702442783092,10,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0003416290653574634,451,0.0,0.0,3.3783702201193964,1.0,1.0,6.689305992145576,1,1,24.532368011150492,TASK_AND_RETURN_SUCCESS,5.467631988849508,10.067676212264981
0,0,450,109.57702442783092,11,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.0006718532387209574,452,0.0,0.0,3.374981573425743,1.0,1.0,6.688061436608344,1,1,24.52035524371231,TASK_AND_RETURN_SUCCESS,5.479644756287691,10.063043010034093
