collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,209,34.1562488244652,0,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,1,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,2,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,3,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,4,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,5,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,6,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,7,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,8,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,9,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,10,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,11,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,12,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,13,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,14,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,15,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,16,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,17,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,18,1,0,PREMATURE_TERMINAL
0,0,209,34.1562488244652,19,1,0,PREMATURE_TERMINAL
