collision,energy_depleted,episode_id,episode_length,episode_return,fraction_steps_progressing_to_task,mean_cos_center_goal,mean_cos_exec_goal,minimum_distance_to_task,outbound_acceptance_rate,outbound_fallback_rate,outbound_path_length,return_acceptance_rate,return_fallback_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,timeout,total_path_length
0,0,0,215,28.537143831534607,0.3395348837209302,0.9997647898770633,0.06268036841496849,0.18430133521087913,1.0,0.0,0.312179236965914,0.0,1.0,4.032422722439839,1,0,2.89712609676083,PREMATURE_TERMINAL,0,4.344601959405755
0,0,1,215,28.538910215867737,0.3395348837209302,0.9998186591353183,0.06268879836709557,0.18453471922573667,1.0,0.0,0.31303632572075946,0.0,1.0,4.031095271674396,1,0,2.897132019507672,PREMATURE_TERMINAL,0,4.344131597395159
0,0,2,215,28.54356491047933,0.3395348837209302,0.999740856684604,0.06276270403846541,0.18415585494701447,1.0,0.0,0.31295745591420293,0.0,1.0,4.031951759192481,1,0,2.897118963126691,PREMATURE_TERMINAL,0,4.344909215106682
0,0,3,215,28.547904856089268,0.3395348837209302,0.9996384990619535,0.06267740437118761,0.18430555917021027,1.0,0.0,0.3143130141484421,0.0,1.0,4.030280608713858,1,0,2.8971235501122483,PREMATURE_TERMINAL,0,4.344593622862298
0,0,4,215,28.539542575615165,0.3395348837209302,0.9996495056285081,0.06269369477197595,0.18418897176841664,1.0,0.0,0.3119818056895303,0.0,1.0,4.032847676187797,1,0,2.897119802521259,PREMATURE_TERMINAL,0,4.344829481877328
0,0,5,215,28.53615837822414,0.3395348837209302,0.9997191137694356,0.06275235703421822,0.1844726883374667,1.0,0.0,0.31367543150174093,0.0,1.0,4.030581216023862,1,0,2.897130199335853,PREMATURE_TERMINAL,0,4.344256647525604
0,0,6,215,28.537620586610377,0.3395348837209302,0.9998516649614508,0.06274183118163369,0.18448449755211904,1.0,0.0,0.31242452466942355,0.0,1.0,4.031805427007114,1,0,2.8971382749921135,PREMATURE_TERMINAL,0,4.344229951676539
0,0,7,215,28.530081529981118,0.3395348837209302,0.9998361351777899,0.0627338588218643,0.18440081032074598,1.0,0.0,0.3124173137726985,0.0,1.0,4.031991327863922,1,0,2.8971326282750898,PREMATURE_TERMINAL,0,4.344408641636621
0,0,8,215,28.598598304123612,0.3395348837209302,0.9991130999503806,0.06270738582678018,0.18443350902098798,1.0,0.0,0.3160424942952483,0.0,1.0,4.028316026153272,1,0,2.897112799719356,PREMATURE_TERMINAL,0,4.3443585204485204
0,0,9,215,28.532252875936884,0.3395348837209302,0.9996687721788915,0.06274266687385385,0.18442064415484213,1.0,0.0,0.31323903608625686,0.0,1.0,4.031134037154907,1,0,2.897125687482645,PREMATURE_TERMINAL,0,4.344373073241165
0,0,10,215,28.51640456882898,0.3395348837209302,0.9995790465417494,0.06270946443586067,0.18453932624051594,1.0,0.0,0.31232812829011397,0.0,1.0,4.031809536045299,1,0,2.8971231633889363,PREMATURE_TERMINAL,0,4.344137664335413
0,0,11,215,28.511074223862817,0.3395348837209302,0.9995935407431917,0.0627408709291264,0.18450822011877158,1.0,0.0,0.31197426520040594,0.0,1.0,4.032225932740234,1,0,2.8971238566162785,PREMATURE_TERMINAL,0,4.344200197940641
0,0,12,215,28.54355235946126,0.3395348837209302,0.9997261897992816,0.06271886930237468,0.1844057288799352,1.0,0.0,0.3138005073337681,0.0,1.0,4.030594528155376,1,0,2.897124633567722,PREMATURE_TERMINAL,0,4.344395035489143
0,0,13,215,28.503659454197415,0.3395348837209302,0.9994480228918239,0.06272134836310801,0.18463401296825813,1.0,0.0,0.3085963920745361,0.0,1.0,4.035421839378172,1,0,2.897116414936346,PREMATURE_TERMINAL,0,4.344018231452708
0,0,14,215,28.54489476496324,0.3395348837209302,0.9996247688933283,0.06276828032114355,0.18456139323985168,1.0,0.0,0.3128568714766465,0.0,1.0,4.031238896938563,1,0,2.8971238757947,PREMATURE_TERMINAL,0,4.344095768415211
0,0,15,215,28.52396525495759,0.3395348837209302,0.9997906311932646,0.06274820880987868,0.1844317182562243,1.0,0.0,0.3114612668883891,0.0,1.0,4.032889759859294,1,0,2.897126652213385,PREMATURE_TERMINAL,0,4.344351026747682
0,0,16,215,28.542540618333017,0.3395348837209302,0.9998512649079149,0.06277310090466602,0.18469694062588432,1.0,0.0,0.31354292031279585,0.0,1.0,4.030261205381919,1,0,2.8971402578887875,PREMATURE_TERMINAL,0,4.343804125694714
0,0,17,215,28.537560772303937,0.3395348837209302,0.9993997983415674,0.06277892694275623,0.18429698090069951,1.0,0.0,0.3106445519067157,0.0,1.0,4.034009132297277,1,0,2.8971052669477038,PREMATURE_TERMINAL,0,4.344653684203992
