collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,209,34.16946317129839,0,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,1,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,2,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,3,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,4,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,5,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,6,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,7,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,8,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,9,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,10,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,11,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,12,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,13,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,14,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,15,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,16,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,17,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,18,1,0,PREMATURE_TERMINAL
0,0,209,34.16946317129839,19,1,0,PREMATURE_TERMINAL
