collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,451,109.56189188461133,0,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,1,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,2,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,3,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,4,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,5,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,6,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,7,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,8,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,9,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,10,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,11,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,12,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,13,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,14,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,15,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,16,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,17,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,18,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56189188461133,19,1,1,TASK_AND_RETURN_SUCCESS
