collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,11,2.9245515770065778,0,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,1,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,2,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,3,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,4,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,5,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,6,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,7,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,8,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,9,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,10,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,11,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,12,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,13,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,14,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,15,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,16,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,17,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,18,0,0,VELOCITY_LIMIT
0,0,11,2.9245515770065778,19,0,0,VELOCITY_LIMIT
