collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,226,81.97198653715579,0,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,1,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,2,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,3,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,4,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,5,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,6,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,7,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,8,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,9,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,10,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,11,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,12,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,13,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,14,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,15,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,16,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,17,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,18,1,1,TASK_AND_RETURN_SUCCESS
0,0,226,81.97198653715579,19,1,1,TASK_AND_RETURN_SUCCESS
