collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,157,25.909711829157626,0,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,1,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,2,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,3,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,4,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,5,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,6,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,7,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,8,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,9,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,10,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,11,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,12,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,13,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,14,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,15,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,16,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,17,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,18,1,0,PREMATURE_TERMINAL
0,0,157,25.909711829157626,19,1,0,PREMATURE_TERMINAL
