collision,energy_depleted,episode_id,episode_length,episode_return,outbound_path_length,return_path_length,return_success,task_success,terminal_energy,timeout,total_path_length
1,0,0,145,-28.09857995900137,4.201475867227147,0.0,0,0,28.227877970570542,0,4.201475867227147
1,0,1,35,-16.02209578719991,0.9734175988453081,0.0,0,0,29.572290926656517,0,0.9734175988453081
1,0,2,22,-15.111674812899697,0.5795071776547559,0.0,0,0,29.73113012370461,0,0.5795071776547559
1,0,3,25,-14.918069462816048,0.5234978749228122,0.0,0,0,29.695554436105994,0,0.5234978749228122
1,0,4,264,0.11946849353779143,7.442059981223558,0.0,0,0,26.771420397186805,0,7.442059981223558
1,0,5,31,-15.661185781413462,0.8873584732704242,0.0,0,0,29.620289085166732,0,0.8873584732704242
1,0,6,44,5.077978452570003,1.8696552385782554,0.0,0,0,29.45877124803488,0,1.8696552385782554
1,0,7,35,-13.260987535818584,0.8548046930850883,0.0,0,0,29.573755931623985,0,0.8548046930850883
1,0,8,57,-7.009717964741155,1.1691095505757105,0.0,0,0,29.305941697886567,0,1.1691095505757105
1,0,9,24,-14.808324715489249,0.5060078816271143,0.0,0,0,29.707899987221996,0,0.5060078816271143
1,0,10,43,-3.0950748706771627,1.0693977081238188,0.0,0,0,29.475157234317265,0,1.0693977081238188
1,0,11,36,-15.232447672105462,0.6793942669758095,0.0,0,0,29.562108296041472,0,0.6793942669758095
0,0,12,63,14.72614553054313,2.1671727763315083,0.0,0,0,29.226524900191567,0,2.1671727763315083
0,0,13,88,2.645176550136236,1.59126765334639,0.0,0,0,28.930088231160287,0,1.59126765334639
1,0,14,57,-0.8339702740471875,1.5534169433711578,0.0,0,0,29.303008435554943,0,1.5534169433711578
1,0,15,42,-12.478188555643705,0.9337396924513486,0.0,0,0,29.48862990591487,0,0.9337396924513486
1,0,16,42,-15.315213064672703,0.8547105835825667,0.0,0,0,29.488269676218152,0,0.8547105835825667
1,0,17,94,1.059161075146644,2.024800253746209,0.0,0,0,28.85491860031166,0,2.024800253746209
1,0,18,23,-15.05803563159266,0.6183638073503935,0.0,0,0,29.718682648398378,0,0.6183638073503935
1,0,19,28,-14.961338028577245,0.5570531446066448,0.0,0,0,29.65948897882977,0,0.5570531446066448
1,0,20,58,6.476475729368479,2.026758812578431,0.0,0,0,29.289527547306232,0,2.026758812578431
1,0,21,34,-7.979304640687037,0.9180179255947587,0.0,0,0,29.584827078342656,0,0.9180179255947587
0,0,22,23,-3.2501187762963166,0.3878047615112631,0.0,0,0,29.720690485864246,0,0.3878047615112631
0,0,23,46,7.564736907428026,1.1974338717774535,0.0,0,0,29.43796912948048,0,1.1974338717774535
0,0,24,30,3.0185396832005416,0.7202906794146381,0.0,0,0,29.63419712717232,0,0.7202906794146381
1,0,25,51,1.970064909965613,1.8865572745093,0.0,0,0,29.372772954674716,0,1.8865572745093
1,0,26,48,-6.3051359492005306,1.484175641368589,0.0,0,0,29.412666130126386,0,1.484175641368589
0,0,27,33,-1.9201461812150682,0.4504912765068464,0.0,0,0,29.59969662438256,0,0.4504912765068464
1,0,28,35,-10.879289717869481,1.0167990745682032,0.0,0,0,29.571639695781283,0,1.0167990745682032
1,0,29,55,2.5658902514546647,1.616152498116276,0.0,0,0,29.32746917193931,0,1.616152498116276
1,0,30,37,-4.084141216883727,1.1675041480648385,0.0,0,0,29.546664200589664,0,1.1675041480648385
1,0,31,28,-3.901673118025908,0.9591249280979437,0.0,0,0,29.656123015532334,0,0.9591249280979437
1,0,32,73,-5.061077589771845,1.6681148713460137,0.0,0,0,29.109150216258122,0,1.6681148713460137
0,0,33,57,12.477035227187756,2.046515423601205,0.0,0,0,29.299948564936095,0,2.046515423601205
1,0,34,33,-14.990794636557572,0.6567649165375614,0.0,0,0,29.59814386223722,0,0.6567649165375614
1,0,35,39,-4.801667316258424,1.1592630072900911,0.0,0,0,29.521940872956144,0,1.1592630072900911
1,0,36,36,-5.199590467745693,1.159894856630846,0.0,0,0,29.55823173511275,0,1.159894856630846
1,0,37,29,-10.417097987289885,0.8630094198272507,0.0,0,0,29.646100386810918,0,0.8630094198272507
0,0,38,39,14.956319545019449,1.5893217233080572,0.0,0,0,29.5211919760153,0,1.5893217233080572
