collision,energy_depleted,episode_id,episode_length,episode_return,outbound_path_length,return_path_length,return_success,task_success,terminal_energy,timeout,total_path_length
0,0,0,61,-21.53145160608422,2.7756013414370084,0.0,0,0,4.7526275182710895,0,2.7756013414370084
0,0,1,62,-21.72867229050014,2.796449513214293,0.0,0,0,4.740531803037756,0,2.796449513214293
0,0,2,60,-21.30598003300211,2.7588006999915313,0.0,0,0,4.764772946433367,0,2.7588006999915313
0,0,3,61,-21.324927050087002,2.758960825160864,0.0,0,0,4.752710317774122,0,2.758960825160864
0,0,4,63,-21.456722951768523,2.7713420525964256,0.0,0,0,4.728488472253893,0,2.7713420525964256
0,0,5,61,-21.319069010939305,2.7598686328939395,0.0,0,0,4.752761469600685,0,2.7598686328939395
0,0,6,61,-21.543109269175996,2.7823141971028327,0.0,0,0,4.75262622652214,0,2.7823141971028327
0,0,7,63,-21.230921750384393,2.747771236938506,0.0,0,0,4.728638861836849,0,2.747771236938506
0,0,8,62,-21.25556567001848,2.754481381147376,0.0,0,0,4.740245983824269,0,2.754481381147376
0,0,9,63,-21.7820328404085,2.8070087080533037,0.0,0,0,4.728107334294636,0,2.8070087080533037
0,0,10,60,-21.34227477192803,2.759833329276831,0.0,0,0,4.76462472581104,0,2.759833329276831
0,0,11,61,-21.434214118761105,2.770414760083156,0.0,0,0,4.752552919875821,0,2.770414760083156
0,0,12,61,-21.30026186548623,2.755794188750134,0.0,0,0,4.75270394090326,0,2.755794188750134
0,0,13,60,-21.215147402981334,2.7505105546914903,0.0,0,0,4.764947557964086,0,2.7505105546914903
0,0,14,62,-21.419009088618655,2.7740935141912213,0.0,0,0,4.740447521843759,0,2.7740935141912213
0,0,15,61,-21.265641805305684,2.7523354578177153,0.0,0,0,4.752794683082527,0,2.7523354578177153
0,0,16,65,-21.420910372320225,2.780757791179253,0.0,0,0,4.704342789041137,0,2.780757791179253
0,0,17,63,-21.62827150445844,2.7936081348895057,0.0,0,0,4.7282768797268115,0,2.7936081348895057
0,0,18,62,-21.298250887183666,2.7553258840610217,0.0,0,0,4.740716687075081,0,2.7553258840610217
0,0,19,62,-21.464460904086323,2.7771714548686024,0.0,0,0,4.740397159391262,0,2.7771714548686024
0,0,20,62,-21.166900294639856,2.739771463179036,0.0,0,0,4.7407210851888255,0,2.739771463179036
0,0,21,66,-21.34629994308284,2.764475161500814,0.0,0,0,4.69236165159432,0,2.764475161500814
0,0,22,64,-21.32263613590141,2.775060885339699,0.0,0,0,4.7163566258844565,0,2.775060885339699
0,0,23,61,-21.202511588074728,2.749312216204868,0.0,0,0,4.752590827187761,0,2.749312216204868
0,0,24,67,-21.77772377607791,2.8052285372361756,0.0,0,0,4.680148399916281,0,2.8052285372361756
0,0,25,63,-21.493702160227457,2.775772819410403,0.0,0,0,4.7285207425763245,0,2.775772819410403
0,0,26,61,-21.320618816571194,2.7674382707638174,0.0,0,0,4.7527244323457145,0,2.7674382707638174
0,0,27,60,-21.23529083870015,2.7501369616595275,0.0,0,0,4.7649068669987535,0,2.7501369616595275
0,0,28,65,-21.21469730227236,2.75170321830157,0.0,0,0,4.704493078847515,0,2.75170321830157
0,0,29,61,-21.420028549244844,2.772351036464113,0.0,0,0,4.752163986998109,0,2.772351036464113
0,0,30,65,-21.248100404228996,2.7505423480527282,0.0,0,0,4.704607455461576,0,2.7505423480527282
0,0,31,61,-21.301300094684056,2.7570610829889284,0.0,0,0,4.7526954712952705,0,2.7570610829889284
