collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,13,2.9175015529950077,0,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,1,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,2,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,3,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,4,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,5,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,6,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,7,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,8,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,9,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,10,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,11,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,12,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,13,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,14,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,15,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,16,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,17,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,18,0,0,VELOCITY_LIMIT
0,0,13,2.9175015529950077,19,0,0,VELOCITY_LIMIT
