collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,451,109.56317469078927,0,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,1,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,2,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,3,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,4,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,5,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,6,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,7,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,8,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,9,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,10,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,11,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,12,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,13,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,14,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,15,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,16,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,17,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,18,1,1,TASK_AND_RETURN_SUCCESS
0,0,451,109.56317469078927,19,1,1,TASK_AND_RETURN_SUCCESS
