collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
0,0,27,-15.92582931759738,0,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,1,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,2,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,3,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,4,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,5,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,6,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,7,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,8,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,9,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,10,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,11,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,12,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,13,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,14,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,15,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,16,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,17,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,18,0,0,VELOCITY_LIMIT
0,0,27,-15.92582931759738,19,0,0,VELOCITY_LIMIT
