collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,12,3.451242685965767,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.608561848386843,0.0,0.0,0.4319243471343427,1.0,1.0,0.0,0,0,29.64795569566309,VELOCITY_LIMIT,0.3520443043369106,0.4319243471343427
0,0,12,3.451242685965767,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.650900107037175,0.0,0.0,0.8378826306408347,1.0,1.0,0.0,0,0,29.356227112785206,VELOCITY_LIMIT,0.6437728872147943,0.8378826306408347
0,0,12,3.451242685965767,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.652896997073566,0.0,0.0,0.2220686775357635,1.0,1.0,0.0,0,0,29.84199008612808,VELOCITY_LIMIT,0.15800991387191843,0.2220686775357635
0,0,12,3.451242685965767,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6286417132791033,0.0,0.0,0.5697484654420091,1.0,1.0,0.0,0,0,29.623441952978318,VELOCITY_LIMIT,0.37655804702168183,0.5697484654420091
0,0,12,3.451242685965767,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,1.1803867666933925,0.0,0.0,1.692383669187481,1.0,1.0,0.0,0,0,29.291358112899978,VELOCITY_LIMIT,0.708641887100022,1.692383669187481
0,0,12,3.451242685965767,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6440789125899964,0.0,0.0,0.7475368854645,1.0,1.0,0.0,0,0,29.39340400961588,VELOCITY_LIMIT,0.6065959903841183,0.7475368854645
0,0,12,3.451242685965767,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.2695687646802454,0.0,0.0,2.1080592931650126,1.0,1.0,0.0,0,0,29.406916604269092,VELOCITY_LIMIT,0.5930833957309076,2.1080592931650126
0,0,12,3.451242685965767,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,1.2846803236760356,0.0,0.0,2.2928942981859413,1.0,1.0,0.0,0,0,29.237042595562915,VELOCITY_LIMIT,0.7629574044370848,2.2928942981859413
0,0,12,3.451242685965767,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.585245340644482,0.0,0.0,0.907105827346066,1.0,1.0,0.0,0,0,29.500757005521326,VELOCITY_LIMIT,0.49924299447867426,0.907105827346066
0,0,12,3.451242685965767,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.529070528693973,0.0,0.0,1.9633083919946976,1.0,1.0,0.0,0,0,29.023210069871453,VELOCITY_LIMIT,0.9767899301285468,1.9633083919946976
0,0,12,3.451242685965767,10,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6533827252266637,0.0,0.0,0.9283434793386344,1.0,1.0,0.0,0,0,29.440198450070035,VELOCITY_LIMIT,0.5598015499299649,0.9283434793386344
0,0,12,3.451242685965767,11,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.65299613112899,0.0,0.0,0.5235660233121825,1.0,1.0,0.0,0,0,29.659906607143576,VELOCITY_LIMIT,0.34009339285642426,0.5235660233121825
0,0,12,3.451242685965767,12,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.652344927732979,0.0,0.0,0.7954213089502168,1.0,1.0,0.0,0,0,29.56166059399746,VELOCITY_LIMIT,0.43833940600254095,0.7954213089502168
0,0,12,3.451242685965767,13,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.3650011510095905,0.0,0.0,1.012839985109631,1.0,1.0,0.0,0,0,29.355806286441606,VELOCITY_LIMIT,0.6441937135583942,1.012839985109631
0,0,12,3.451242685965767,14,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.447595593151683,0.0,0.0,2.287591127007696,1.0,1.0,0.0,0,0,28.756805696259303,VELOCITY_LIMIT,1.2431943037406974,2.287591127007696
0,0,12,3.451242685965767,15,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.0296252270618003,0.0,0.0,1.2165942383501243,1.0,1.0,0.0,0,0,29.390041039912603,VELOCITY_LIMIT,0.6099589600873969,1.2165942383501243
0,0,12,3.451242685965767,16,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6524046804357884,0.0,0.0,1.4322611456980043,1.0,1.0,0.0,0,0,28.97875975026422,VELOCITY_LIMIT,1.0212402497357793,1.4322611456980043
0,0,12,3.451242685965767,17,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.6510263712003197,0.0,0.0,0.5050786153214732,1.0,1.0,0.0,0,0,29.720119073626027,VELOCITY_LIMIT,0.27988092637397344,0.5050786153214732
0,0,12,3.451242685965767,18,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.2471156973018482,0.0,0.0,2.4924511786257932,1.0,1.0,0.0,0,0,28.984535530221127,VELOCITY_LIMIT,1.0154644697788733,2.4924511786257932
0,0,12,3.451242685965767,19,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,2.652725384997433,0.0,0.0,1.0153260943360851,1.0,1.0,0.0,0,0,29.59564709707502,VELOCITY_LIMIT,0.4043529029249804,1.0153260943360851
