collision,energy_depleted,episode_length,episode_return,evaluation_episode,return_success,task_success,termination_reason
1,0,146,-20.601085270512854,0,0,1,COLLISION
1,0,146,-20.601085270512854,1,0,1,COLLISION
1,0,146,-20.601085270512854,2,0,1,COLLISION
1,0,146,-20.601085270512854,3,0,1,COLLISION
1,0,146,-20.601085270512854,4,0,1,COLLISION
1,0,146,-20.601085270512854,5,0,1,COLLISION
1,0,146,-20.601085270512854,6,0,1,COLLISION
1,0,146,-20.601085270512854,7,0,1,COLLISION
1,0,146,-20.601085270512854,8,0,1,COLLISION
1,0,146,-20.601085270512854,9,0,1,COLLISION
1,0,146,-20.601085270512854,10,0,1,COLLISION
1,0,146,-20.601085270512854,11,0,1,COLLISION
1,0,146,-20.601085270512854,12,0,1,COLLISION
1,0,146,-20.601085270512854,13,0,1,COLLISION
1,0,146,-20.601085270512854,14,0,1,COLLISION
1,0,146,-20.601085270512854,15,0,1,COLLISION
1,0,146,-20.601085270512854,16,0,1,COLLISION
1,0,146,-20.601085270512854,17,0,1,COLLISION
1,0,146,-20.601085270512854,18,0,1,COLLISION
1,0,146,-20.601085270512854,19,0,1,COLLISION
