collision,energy_depleted,episode_length,episode_return,evaluation_episode,mean_center_norm,mean_residual_norm,mean_residual_to_center_ratio,metric_source,minimum_distance_to_task,mission_completion_steps,outbound_fallback_rate,outbound_intervention_rate,outbound_path_length,return_fallback_rate,return_handoff_rate,return_path_length,return_success,task_success,terminal_energy,termination_reason,total_energy_consumed,total_path_length
0,0,151,25.822269696654075,0,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7914600651223259,152,0.25,0.25,0.015887739600265405,1.0,1.0,2.999992575143066,1,0,28.160034627149667,PREMATURE_TERMINAL,1.8399653728503331,3.0158803147433306
0,0,151,25.822269696654075,1,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8008156329682015,150,0.5,0.5,0.0078035272395774406,1.0,1.0,3.0172939071133897,1,0,28.184034045746202,PREMATURE_TERMINAL,1.815965954253798,3.025097434352967
0,0,151,25.822269696654075,2,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8023488888065982,153,0.19999999999999996,0.19999999999999996,0.012785912444617019,1.0,1.0,3.0166401182237315,1,0,28.147930151599894,PREMATURE_TERMINAL,1.852069848400106,3.029426030668349
0,0,151,25.822269696654075,3,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7740927479402588,161,0.33333333333333337,0.33333333333333337,0.01898283349505294,1.0,1.0,3.031198443180523,1,0,28.051818951707656,PREMATURE_TERMINAL,1.9481810482923443,3.0501812766755756
0,0,151,25.822269696654075,4,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8021071905531412,150,0.5,0.5,0.009232797521015182,1.0,1.0,3.018701187491297,1,0,28.183995288383812,PREMATURE_TERMINAL,1.8160047116161877,3.0279339850123113
0,0,151,25.822269696654075,5,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8010030121632269,150,0.5,0.5,0.0040786056471014374,1.0,1.0,3.0068384999842643,1,0,28.18418899154521,PREMATURE_TERMINAL,1.8158110084547907,3.0109171056313655
0,0,151,25.822269696654075,6,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7988454427053373,151,0.33333333333333337,0.33333333333333337,0.009587474649553994,1.0,1.0,3.0004173122207,1,0,28.172190953763884,PREMATURE_TERMINAL,1.8278090462361156,3.010004786870254
0,0,151,25.822269696654075,7,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7868383811305355,151,0.5,0.5,0.008748684962054266,1.0,1.0,3.017415387520329,1,0,28.1719918882428,PREMATURE_TERMINAL,1.8280081117571996,3.026164072482383
0,0,151,25.822269696654075,8,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8015755328330774,150,0.5,0.5,0.009213728953946265,1.0,1.0,3.0017507267966357,1,0,28.184120624216,PREMATURE_TERMINAL,1.8158793757840002,3.0109644557505826
0,0,151,25.822269696654075,9,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7901320546485548,151,0.33333333333333337,0.33333333333333337,0.014074851546966565,1.0,1.0,2.9976292743299493,1,0,28.1721369436149,PREMATURE_TERMINAL,1.8278630563851017,3.0117041258769155
0,0,151,25.822269696654075,10,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.802610559128647,150,0.5,0.5,0.008527780336087008,1.0,1.0,3.0139101594287228,1,0,28.18398427386348,PREMATURE_TERMINAL,1.81601572613652,3.02243793976481
0,0,151,25.822269696654075,11,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8025831900927496,151,0.33333333333333337,0.33333333333333337,0.01248860402298389,1.0,1.0,3.011118201157955,1,0,28.172014847451727,PREMATURE_TERMINAL,1.8279851525482727,3.023606805180939
0,0,151,25.822269696654075,12,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.796670223745777,150,0.5,0.5,0.008236305220193061,1.0,1.0,3.001116974775295,1,0,28.18418804615591,PREMATURE_TERMINAL,1.81581195384409,3.009353279995488
0,0,151,25.822269696654075,13,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7867720436512073,151,0.5,0.5,0.008673195343367135,1.0,1.0,3.0163346662001826,1,0,28.17199106557274,PREMATURE_TERMINAL,1.8280089344272596,3.025007861543549
0,0,151,25.822269696654075,14,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7635362509821649,162,0.25,0.25,0.0300987150546725,1.0,1.0,3.0485113756959588,1,0,28.03962141819989,PREMATURE_TERMINAL,1.9603785818001107,3.078610090750631
0,0,151,25.822269696654075,15,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7973440885659719,150,0.5,0.5,0.0052801239056928,1.0,1.0,3.0144609638354085,1,0,28.184133281165238,PREMATURE_TERMINAL,1.8158667188347621,3.0197410877411013
0,0,151,25.822269696654075,16,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7853471603112858,152,0.33333333333333337,0.33333333333333337,0.015032602856415351,1.0,1.0,2.9982682947140575,1,0,28.160051706349112,PREMATURE_TERMINAL,1.8399482936508882,3.0133008975704727
0,0,151,25.822269696654075,17,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7846514967551861,151,0.5,0.5,0.010880242963355912,1.0,1.0,3.022059608799709,1,0,28.171926779751303,PREMATURE_TERMINAL,1.8280732202486973,3.0329398517630652
0,0,151,25.822269696654075,18,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.8016352529310488,150,0.5,0.5,0.008262238506455195,1.0,1.0,3.01678673596397,1,0,28.183989171724505,PREMATURE_TERMINAL,1.8160108282754948,3.0250489744704256
0,0,151,25.822269696654075,19,,,,evaluation outcomes plus matching checked-in training trajectory diagnostics,0.7899557109176074,150,0.5,0.5,0.008046896404422216,1.0,1.0,3.0161067395893437,1,0,28.184005441436458,PREMATURE_TERMINAL,1.815994558563542,3.0241536359937657
